# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 23:37:04 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+221990+0j,+3.5735e+06+1.75179e+06j
2013-08-28 00:00:02 PST,+229263+0j,+3.79072e+06+1.84862e+06j
2013-08-28 00:00:03 PST,+226515+0j,+3.72267e+06+1.81582e+06j
2013-08-28 00:00:04 PST,+224986+0j,+3.68963e+06+1.79902e+06j
2013-08-28 00:00:05 PST,+224769+0j,+3.69404e+06+1.7992e+06j
2013-08-28 00:00:06 PST,+222934+0j,+3.61978e+06+1.76937e+06j
2013-08-28 00:00:07 PST,+223011+0j,+3.59955e+06+1.76406e+06j
2013-08-28 00:00:08 PST,+223974+0j,+3.60397e+06+1.77005e+06j
2013-08-28 00:00:09 PST,+224529+0j,+3.59677e+06+1.77077e+06j
2013-08-28 00:00:10 PST,+224588+0j,+3.57569e+06+1.76515e+06j
2013-08-28 00:00:11 PST,+223808+0j,+3.56558e+06+1.75849e+06j
2013-08-28 00:00:12 PST,+223723+0j,+3.57557e+06+1.76088e+06j
2013-08-28 00:00:13 PST,+224048+0j,+3.59702e+06+1.76847e+06j
2013-08-28 00:00:14 PST,+223949+0j,+3.60663e+06+1.77069e+06j
2013-08-28 00:00:15 PST,+223953+0j,+3.61917e+06+1.77421e+06j
2013-08-28 00:00:16 PST,+224057+0j,+3.61607e+06+1.77383e+06j
2013-08-28 00:00:17 PST,+224150+0j,+3.61182e+06+1.77309e+06j
2013-08-28 00:00:18 PST,+224146+0j,+3.60482e+06+1.77113e+06j
2013-08-28 00:00:19 PST,+223918+0j,+3.59164e+06+1.76632e+06j
2013-08-28 00:00:20 PST,+223896+0j,+3.58417e+06+1.76412e+06j
2013-08-28 00:00:21 PST,+224019+0j,+3.57731e+06+1.76279e+06j
2013-08-28 00:00:22 PST,+224044+0j,+3.56745e+06+1.76017e+06j
2013-08-28 00:00:23 PST,+224099+0j,+3.55844e+06+1.75792e+06j
2013-08-28 00:00:24 PST,+224104+0j,+3.54803e+06+1.75504e+06j
2013-08-28 00:00:25 PST,+224062+0j,+3.53633e+06+1.75157e+06j
2013-08-28 00:00:26 PST,+224076+0j,+3.54269e+06+1.75342e+06j
2013-08-28 00:00:27 PST,+224094+0j,+3.55041e+06+1.75566e+06j
2013-08-28 00:00:28 PST,+224092+0j,+3.55755e+06+1.75765e+06j
2013-08-28 00:00:29 PST,+224096+0j,+3.56489e+06+1.75972e+06j
