# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Wed Feb  9 20:10:02 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+357632+0j,+8.41391e+06+3.9224e+06j
2013-08-28 00:00:02 PST,+380908+0j,+9.4863e+06+4.39328e+06j
2013-08-28 00:00:03 PST,+361009+0j,+8.61598e+06+4.00315e+06j
2013-08-28 00:00:04 PST,+347747+0j,+8.06639e+06+3.75532e+06j
2013-08-28 00:00:05 PST,+351495+0j,+8.25335e+06+3.83393e+06j
2013-08-28 00:00:06 PST,+354858+0j,+8.34414e+06+3.88314e+06j
2013-08-28 00:00:07 PST,+353891+0j,+8.24582e+06+3.84879e+06j
2013-08-28 00:00:08 PST,+352481+0j,+8.12935e+06+3.8063e+06j
2013-08-28 00:00:09 PST,+351863+0j,+8.04729e+06+3.77907e+06j
2013-08-28 00:00:10 PST,+350940+0j,+7.95295e+06+3.74626e+06j
2013-08-28 00:00:11 PST,+350743+0j,+7.97274e+06+3.75037e+06j
2013-08-28 00:00:12 PST,+351477+0j,+8.03405e+06+3.77265e+06j
2013-08-28 00:00:13 PST,+351792+0j,+8.07785e+06+3.78707e+06j
2013-08-28 00:00:14 PST,+351590+0j,+8.09986e+06+3.79176e+06j
2013-08-28 00:00:15 PST,+351296+0j,+8.11789e+06+3.7947e+06j
2013-08-28 00:00:16 PST,+350882+0j,+8.08547e+06+3.78274e+06j
2013-08-28 00:00:17 PST,+350481+0j,+8.0517e+06+3.77049e+06j
2013-08-28 00:00:18 PST,+350727+0j,+8.04531e+06+3.77045e+06j
2013-08-28 00:00:19 PST,+351129+0j,+8.04548e+06+3.77335e+06j
2013-08-28 00:00:20 PST,+351316+0j,+8.03663e+06+3.77217e+06j
2013-08-28 00:00:21 PST,+351329+0j,+8.01175e+06+3.76538e+06j
2013-08-28 00:00:22 PST,+351374+0j,+7.98774e+06+3.75901e+06j
2013-08-28 00:00:23 PST,+351492+0j,+7.96678e+06+3.75401e+06j
2013-08-28 00:00:24 PST,+351585+0j,+7.9447e+06+3.74854e+06j
2013-08-28 00:00:25 PST,+351691+0j,+7.9232e+06+3.74333e+06j
2013-08-28 00:00:26 PST,+351873+0j,+7.94547e+06+3.75081e+06j
2013-08-28 00:00:27 PST,+352064+0j,+7.9712e+06+3.75932e+06j
2013-08-28 00:00:28 PST,+352008+0j,+7.9866e+06+3.76326e+06j
2013-08-28 00:00:29 PST,+351906+0j,+8.00009e+06+3.76628e+06j
