# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Wed Feb  9 20:10:02 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+174312+0j,+2.3714e+06+1.20133e+06j
2013-08-28 00:00:02 PST,+392503+0j,+1.00303e+07+4.63389e+06j
2013-08-28 00:00:03 PST,+387135+0j,+9.80804e+06+4.53045e+06j
2013-08-28 00:00:04 PST,+381454+0j,+9.57272e+06+4.42146e+06j
2013-08-28 00:00:05 PST,+383770+0j,+9.71197e+06+4.47798e+06j
2013-08-28 00:00:06 PST,+385902+0j,+9.74686e+06+4.504e+06j
2013-08-28 00:00:07 PST,+386284+0j,+9.6976e+06+4.49319e+06j
2013-08-28 00:00:08 PST,+385910+0j,+9.61304e+06+4.46678e+06j
2013-08-28 00:00:09 PST,+386925+0j,+9.59255e+06+4.46891e+06j
2013-08-28 00:00:10 PST,+385629+0j,+9.46593e+06+4.42371e+06j
2013-08-28 00:00:11 PST,+384883+0j,+9.46573e+06+4.41792e+06j
2013-08-28 00:00:12 PST,+385507+0j,+9.53096e+06+4.44086e+06j
2013-08-28 00:00:13 PST,+386713+0j,+9.62335e+06+4.47584e+06j
2013-08-28 00:00:14 PST,+386868+0j,+9.66754e+06+4.48929e+06j
2013-08-28 00:00:15 PST,+386332+0j,+9.67949e+06+4.48851e+06j
2013-08-28 00:00:16 PST,+385830+0j,+9.6382e+06+4.47316e+06j
2013-08-28 00:00:17 PST,+385598+0j,+9.60721e+06+4.46276e+06j
2013-08-28 00:00:18 PST,+386052+0j,+9.60785e+06+4.46642e+06j
2013-08-28 00:00:19 PST,+386183+0j,+9.59364e+06+4.46344e+06j
2013-08-28 00:00:20 PST,+386234+0j,+9.57562e+06+4.45884e+06j
2013-08-28 00:00:21 PST,+386243+0j,+9.54534e+06+4.4505e+06j
2013-08-28 00:00:22 PST,+386307+0j,+9.51699e+06+4.4431e+06j
2013-08-28 00:00:23 PST,+386304+0j,+9.48552e+06+4.43435e+06j
2013-08-28 00:00:24 PST,+386302+0j,+9.45413e+06+4.42562e+06j
2013-08-28 00:00:25 PST,+386292+0j,+9.42239e+06+4.41674e+06j
2013-08-28 00:00:26 PST,+386346+0j,+9.44262e+06+4.42278e+06j
2013-08-28 00:00:27 PST,+386502+0j,+9.47116e+06+4.43188e+06j
2013-08-28 00:00:28 PST,+386477+0j,+9.49139e+06+4.43735e+06j
2013-08-28 00:00:29 PST,+386380+0j,+9.50842e+06+4.44135e+06j
