# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 21:37:46 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+146239+0j,+1.78516e+06+929073j
2013-08-28 00:00:02 PST,+210419+0j,+3.2672e+06+1.61064e+06j
2013-08-28 00:00:03 PST,+203428+0j,+3.09204e+06+1.52919e+06j
2013-08-28 00:00:04 PST,+188009+0j,+2.71245e+06+1.35441e+06j
2013-08-28 00:00:05 PST,+190077+0j,+2.77051e+06+1.37965e+06j
2013-08-28 00:00:06 PST,+191822+0j,+2.7974e+06+1.39478e+06j
2013-08-28 00:00:07 PST,+191359+0j,+2.76949e+06+1.3849e+06j
2013-08-28 00:00:08 PST,+190765+0j,+2.7386e+06+1.37364e+06j
2013-08-28 00:00:09 PST,+190316+0j,+2.71143e+06+1.36407e+06j
2013-08-28 00:00:10 PST,+190519+0j,+2.69992e+06+1.36173e+06j
2013-08-28 00:00:11 PST,+191393+0j,+2.7291e+06+1.37372e+06j
2013-08-28 00:00:12 PST,+191742+0j,+2.74657e+06+1.38014e+06j
2013-08-28 00:00:13 PST,+191073+0j,+2.7395e+06+1.37524e+06j
2013-08-28 00:00:14 PST,+190490+0j,+2.73441e+06+1.37127e+06j
2013-08-28 00:00:15 PST,+190516+0j,+2.74401e+06+1.37409e+06j
2013-08-28 00:00:16 PST,+190748+0j,+2.74527e+06+1.37545e+06j
2013-08-28 00:00:17 PST,+190661+0j,+2.73819e+06+1.37309e+06j
2013-08-28 00:00:18 PST,+190494+0j,+2.72918e+06+1.36985e+06j
2013-08-28 00:00:19 PST,+190458+0j,+2.72338e+06+1.36804e+06j
2013-08-28 00:00:20 PST,+190524+0j,+2.72003e+06+1.36738e+06j
2013-08-28 00:00:21 PST,+190592+0j,+2.7142e+06+1.36604e+06j
2013-08-28 00:00:22 PST,+190643+0j,+2.70779e+06+1.36446e+06j
2013-08-28 00:00:23 PST,+190746+0j,+2.70263e+06+1.36346e+06j
2013-08-28 00:00:24 PST,+190839+0j,+2.69718e+06+1.36234e+06j
2013-08-28 00:00:25 PST,+190860+0j,+2.69002e+06+1.36043e+06j
2013-08-28 00:00:26 PST,+190906+0j,+2.69545e+06+1.36216e+06j
2013-08-28 00:00:27 PST,+191023+0j,+2.70349e+06+1.36491e+06j
2013-08-28 00:00:28 PST,+191019+0j,+2.70861e+06+1.36634e+06j
2013-08-28 00:00:29 PST,+190949+0j,+2.71218e+06+1.36705e+06j
