# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 22:54:19 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+182190+0j,+2.55212e+06+1.28465e+06j
2013-08-28 00:00:02 PST,+204101+0j,+3.10077e+06+1.53474e+06j
2013-08-28 00:00:03 PST,+188394+0j,+2.71435e+06+1.3566e+06j
2013-08-28 00:00:04 PST,+174580+0j,+2.39666e+06+1.20954e+06j
2013-08-28 00:00:05 PST,+179278+0j,+2.51152e+06+1.26114e+06j
2013-08-28 00:00:06 PST,+183405+0j,+2.59405e+06+1.30157e+06j
2013-08-28 00:00:07 PST,+182382+0j,+2.5549e+06+1.28624e+06j
2013-08-28 00:00:08 PST,+181316+0j,+2.51521e+06+1.27062e+06j
2013-08-28 00:00:09 PST,+181092+0j,+2.49521e+06+1.26409e+06j
2013-08-28 00:00:10 PST,+180854+0j,+2.475e+06+1.25741e+06j
2013-08-28 00:00:11 PST,+180900+0j,+2.48354e+06+1.25998e+06j
2013-08-28 00:00:12 PST,+181680+0j,+2.50953e+06+1.27055e+06j
2013-08-28 00:00:13 PST,+181950+0j,+2.52393e+06+1.27573e+06j
2013-08-28 00:00:14 PST,+181483+0j,+2.5213e+06+1.27303e+06j
2013-08-28 00:00:15 PST,+180846+0j,+2.51465e+06+1.2685e+06j
2013-08-28 00:00:16 PST,+180582+0j,+2.50462e+06+1.26458e+06j
2013-08-28 00:00:17 PST,+180727+0j,+2.50354e+06+1.26486e+06j
2013-08-28 00:00:18 PST,+180988+0j,+2.50505e+06+1.2664e+06j
2013-08-28 00:00:19 PST,+181056+0j,+2.50218e+06+1.26586e+06j
2013-08-28 00:00:20 PST,+180989+0j,+2.49613e+06+1.2639e+06j
2013-08-28 00:00:21 PST,+180973+0j,+2.48903e+06+1.26183e+06j
2013-08-28 00:00:22 PST,+181011+0j,+2.48303e+06+1.2603e+06j
2013-08-28 00:00:23 PST,+181076+0j,+2.47764e+06+1.25905e+06j
2013-08-28 00:00:24 PST,+181131+0j,+2.47201e+06+1.25771e+06j
2013-08-28 00:00:25 PST,+181214+0j,+2.46698e+06+1.25664e+06j
2013-08-28 00:00:26 PST,+181343+0j,+2.47383e+06+1.2591e+06j
2013-08-28 00:00:27 PST,+181447+0j,+2.48091e+06+1.26153e+06j
2013-08-28 00:00:28 PST,+181342+0j,+2.48323e+06+1.26176e+06j
2013-08-28 00:00:29 PST,+181200+0j,+2.48469e+06+1.26158e+06j
