# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Wed Feb  9 20:10:02 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+84132.2+0j,+809071+464805j
2013-08-28 00:00:02 PST,+110976+0j,+1.1792e+06+642614j
2013-08-28 00:00:03 PST,+112031+0j,+1.19803e+06+651088j
2013-08-28 00:00:04 PST,+109327+0j,+1.15921e+06+632112j
2013-08-28 00:00:05 PST,+109547+0j,+1.1651e+06+634422j
2013-08-28 00:00:06 PST,+110008+0j,+1.16676e+06+636247j
2013-08-28 00:00:07 PST,+109873+0j,+1.15923e+06+633702j
2013-08-28 00:00:08 PST,+109600+0j,+1.14969e+06+630177j
2013-08-28 00:00:09 PST,+109669+0j,+1.14527e+06+629105j
2013-08-28 00:00:10 PST,+109592+0j,+1.13868e+06+627007j
2013-08-28 00:00:11 PST,+109552+0j,+1.14083e+06+627507j
2013-08-28 00:00:12 PST,+109616+0j,+1.14477e+06+628813j
2013-08-28 00:00:13 PST,+109650+0j,+1.14827e+06+629915j
2013-08-28 00:00:14 PST,+109585+0j,+1.15027e+06+630307j
2013-08-28 00:00:15 PST,+109542+0j,+1.1526e+06+630845j
2013-08-28 00:00:16 PST,+109501+0j,+1.15055e+06+630139j
2013-08-28 00:00:17 PST,+109442+0j,+1.14802e+06+629246j
2013-08-28 00:00:18 PST,+109497+0j,+1.1472e+06+629160j
2013-08-28 00:00:19 PST,+109535+0j,+1.14612e+06+628965j
2013-08-28 00:00:20 PST,+109552+0j,+1.14473e+06+628617j
2013-08-28 00:00:21 PST,+109547+0j,+1.14217e+06+627871j
2013-08-28 00:00:22 PST,+109559+0j,+1.13982e+06+627233j
2013-08-28 00:00:23 PST,+109591+0j,+1.13776e+06+626735j
2013-08-28 00:00:24 PST,+109618+0j,+1.13564e+06+626209j
2013-08-28 00:00:25 PST,+109636+0j,+1.13335e+06+625608j
2013-08-28 00:00:26 PST,+109658+0j,+1.13512e+06+626181j
2013-08-28 00:00:27 PST,+109687+0j,+1.13729e+06+626884j
2013-08-28 00:00:28 PST,+109678+0j,+1.13888e+06+627312j
2013-08-28 00:00:29 PST,+109666+0j,+1.14045e+06+627728j
