# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 21:37:46 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+371372+0j,+9.02143e+06+4.19218e+06j
2013-08-28 00:00:02 PST,+381253+0j,+9.50222e+06+4.40033e+06j
2013-08-28 00:00:03 PST,+363080+0j,+8.70762e+06+4.04374e+06j
2013-08-28 00:00:04 PST,+355523+0j,+8.40222e+06+3.90406e+06j
2013-08-28 00:00:05 PST,+358828+0j,+8.57414e+06+3.97577e+06j
2013-08-28 00:00:06 PST,+360724+0j,+8.6007e+06+3.99684e+06j
2013-08-28 00:00:07 PST,+360273+0j,+8.52235e+06+3.97172e+06j
2013-08-28 00:00:08 PST,+359531+0j,+8.43174e+06+3.94111e+06j
2013-08-28 00:00:09 PST,+358815+0j,+8.34271e+06+3.91115e+06j
2013-08-28 00:00:10 PST,+359163+0j,+8.29948e+06+3.90167e+06j
2013-08-28 00:00:11 PST,+360130+0j,+8.37025e+06+3.92836e+06j
2013-08-28 00:00:12 PST,+360309+0j,+8.41008e+06+3.9407e+06j
2013-08-28 00:00:13 PST,+359537+0j,+8.40877e+06+3.93476e+06j
2013-08-28 00:00:14 PST,+359029+0j,+8.41871e+06+3.93385e+06j
2013-08-28 00:00:15 PST,+359039+0j,+8.45094e+06+3.94291e+06j
2013-08-28 00:00:16 PST,+359177+0j,+8.4415e+06+3.94123e+06j
2013-08-28 00:00:17 PST,+359109+0j,+8.42091e+06+3.93506e+06j
2013-08-28 00:00:18 PST,+358994+0j,+8.3983e+06+3.92794e+06j
2013-08-28 00:00:19 PST,+358935+0j,+8.3782e+06+3.9219e+06j
2013-08-28 00:00:20 PST,+358988+0j,+8.36295e+06+3.91802e+06j
2013-08-28 00:00:21 PST,+359090+0j,+8.34086e+06+3.9126e+06j
2013-08-28 00:00:22 PST,+359147+0j,+8.31624e+06+3.90618e+06j
2013-08-28 00:00:23 PST,+359239+0j,+8.29309e+06+3.9004e+06j
2013-08-28 00:00:24 PST,+359348+0j,+8.27064e+06+3.89495e+06j
2013-08-28 00:00:25 PST,+359386+0j,+8.24512e+06+3.88816e+06j
2013-08-28 00:00:26 PST,+359430+0j,+8.26239e+06+3.89329e+06j
2013-08-28 00:00:27 PST,+359560+0j,+8.28647e+06+3.90091e+06j
2013-08-28 00:00:28 PST,+359551+0j,+8.30461e+06+3.90591e+06j
2013-08-28 00:00:29 PST,+359462+0j,+8.31935e+06+3.90938e+06j
