# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 23:37:04 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+207344+0j,+3.17659e+06+1.57092e+06j
2013-08-28 00:00:02 PST,+222662+0j,+3.60271e+06+1.76326e+06j
2013-08-28 00:00:03 PST,+208837+0j,+3.23426e+06+1.59403e+06j
2013-08-28 00:00:04 PST,+201184+0j,+3.0425e+06+1.50514e+06j
2013-08-28 00:00:05 PST,+205243+0j,+3.15707e+06+1.5558e+06j
2013-08-28 00:00:06 PST,+208092+0j,+3.21356e+06+1.58478e+06j
2013-08-28 00:00:07 PST,+206726+0j,+3.15821e+06+1.56291e+06j
2013-08-28 00:00:08 PST,+205421+0j,+3.10512e+06+1.54201e+06j
2013-08-28 00:00:09 PST,+205387+0j,+3.0852e+06+1.53627e+06j
2013-08-28 00:00:10 PST,+205987+0j,+3.08149e+06+1.53801e+06j
2013-08-28 00:00:11 PST,+206287+0j,+3.09885e+06+1.54425e+06j
2013-08-28 00:00:12 PST,+206340+0j,+3.11073e+06+1.54782e+06j
2013-08-28 00:00:13 PST,+206251+0j,+3.11894e+06+1.54973e+06j
2013-08-28 00:00:14 PST,+206196+0j,+3.12802e+06+1.55201e+06j
2013-08-28 00:00:15 PST,+206053+0j,+3.13479e+06+1.55327e+06j
2013-08-28 00:00:16 PST,+205767+0j,+3.12228e+06+1.54841e+06j
2013-08-28 00:00:17 PST,+205643+0j,+3.11327e+06+1.54533e+06j
2013-08-28 00:00:18 PST,+205881+0j,+3.11367e+06+1.54653e+06j
2013-08-28 00:00:19 PST,+206125+0j,+3.1142e+06+1.5478e+06j
2013-08-28 00:00:20 PST,+206160+0j,+3.1093e+06+1.54658e+06j
2013-08-28 00:00:21 PST,+206072+0j,+3.09827e+06+1.5431e+06j
2013-08-28 00:00:22 PST,+206026+0j,+3.0882e+06+1.54006e+06j
2013-08-28 00:00:23 PST,+206110+0j,+3.08147e+06+1.53855e+06j
2013-08-28 00:00:24 PST,+206227+0j,+3.07552e+06+1.53742e+06j
2013-08-28 00:00:25 PST,+206315+0j,+3.06884e+06+1.53597e+06j
2013-08-28 00:00:26 PST,+206377+0j,+3.07548e+06+1.53812e+06j
2013-08-28 00:00:27 PST,+206421+0j,+3.08271e+06+1.54035e+06j
2013-08-28 00:00:28 PST,+206375+0j,+3.08763e+06+1.54152e+06j
2013-08-28 00:00:29 PST,+206317+0j,+3.09225e+06+1.54255e+06j
