# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 21:37:46 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+208079+0j,+3.19591e+06+1.57974e+06j
2013-08-28 00:00:02 PST,+224751+0j,+3.6617e+06+1.79004e+06j
2013-08-28 00:00:03 PST,+213428+0j,+3.35764e+06+1.65017e+06j
2013-08-28 00:00:04 PST,+208562+0j,+3.23612e+06+1.59325e+06j
2013-08-28 00:00:05 PST,+210516+0j,+3.29773e+06+1.61969e+06j
2013-08-28 00:00:06 PST,+212006+0j,+3.31822e+06+1.63241e+06j
2013-08-28 00:00:07 PST,+211790+0j,+3.29215e+06+1.6241e+06j
2013-08-28 00:00:08 PST,+211209+0j,+3.25657e+06+1.61136e+06j
2013-08-28 00:00:09 PST,+210861+0j,+3.22729e+06+1.60153e+06j
2013-08-28 00:00:10 PST,+211067+0j,+3.21262e+06+1.59839e+06j
2013-08-28 00:00:11 PST,+211675+0j,+3.23871e+06+1.60856e+06j
2013-08-28 00:00:12 PST,+211950+0j,+3.25704e+06+1.61499e+06j
2013-08-28 00:00:13 PST,+211465+0j,+3.25532e+06+1.61222e+06j
2013-08-28 00:00:14 PST,+211040+0j,+3.25507e+06+1.61015e+06j
2013-08-28 00:00:15 PST,+211084+0j,+3.26727e+06+1.61378e+06j
2013-08-28 00:00:16 PST,+211258+0j,+3.26656e+06+1.61437e+06j
2013-08-28 00:00:17 PST,+211205+0j,+3.25901e+06+1.61204e+06j
2013-08-28 00:00:18 PST,+211079+0j,+3.24957e+06+1.60881e+06j
2013-08-28 00:00:19 PST,+211061+0j,+3.24305e+06+1.60688e+06j
2013-08-28 00:00:20 PST,+211102+0j,+3.23808e+06+1.60568e+06j
2013-08-28 00:00:21 PST,+211135+0j,+3.22977e+06+1.6035e+06j
2013-08-28 00:00:22 PST,+211181+0j,+3.22162e+06+1.60144e+06j
2013-08-28 00:00:23 PST,+211248+0j,+3.21403e+06+1.59963e+06j
2013-08-28 00:00:24 PST,+211301+0j,+3.20604e+06+1.59765e+06j
2013-08-28 00:00:25 PST,+211321+0j,+3.19718e+06+1.59527e+06j
2013-08-28 00:00:26 PST,+211347+0j,+3.20317e+06+1.59707e+06j
2013-08-28 00:00:27 PST,+211416+0j,+3.21137e+06+1.59968e+06j
2013-08-28 00:00:28 PST,+211418+0j,+3.21785e+06+1.60151e+06j
2013-08-28 00:00:29 PST,+211375+0j,+3.22312e+06+1.60279e+06j
