# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 23:37:04 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+85815.3+0j,+829670+474823j
2013-08-28 00:00:02 PST,+109179+0j,+1.15192e+06+629599j
2013-08-28 00:00:03 PST,+111192+0j,+1.18511e+06+644941j
2013-08-28 00:00:04 PST,+108133+0j,+1.14116e+06+623512j
2013-08-28 00:00:05 PST,+108530+0j,+1.14963e+06+627087j
2013-08-28 00:00:06 PST,+109156+0j,+1.15385e+06+630090j
2013-08-28 00:00:07 PST,+108879+0j,+1.14429e+06+626550j
2013-08-28 00:00:08 PST,+108449+0j,+1.13253e+06+621947j
2013-08-28 00:00:09 PST,+108605+0j,+1.12951e+06+621520j
2013-08-28 00:00:10 PST,+108778+0j,+1.12671e+06+621215j
2013-08-28 00:00:11 PST,+108682+0j,+1.12798e+06+621327j
2013-08-28 00:00:12 PST,+108653+0j,+1.1305e+06+621959j
2013-08-28 00:00:13 PST,+108688+0j,+1.13395e+06+623040j
2013-08-28 00:00:14 PST,+108641+0j,+1.13618e+06+623550j
2013-08-28 00:00:15 PST,+108572+0j,+1.13807e+06+623895j
2013-08-28 00:00:16 PST,+108557+0j,+1.13644e+06+623380j
2013-08-28 00:00:17 PST,+108530+0j,+1.13442e+06+622725j
2013-08-28 00:00:18 PST,+108554+0j,+1.13316e+06+622429j
2013-08-28 00:00:19 PST,+108570+0j,+1.13178e+06+622083j
2013-08-28 00:00:20 PST,+108599+0j,+1.1306e+06+621827j
2013-08-28 00:00:21 PST,+108599+0j,+1.12816e+06+621129j
2013-08-28 00:00:22 PST,+108588+0j,+1.12551e+06+620342j
2013-08-28 00:00:23 PST,+108623+0j,+1.12354e+06+619877j
2013-08-28 00:00:24 PST,+108661+0j,+1.1216e+06+619432j
2013-08-28 00:00:25 PST,+108675+0j,+1.11931e+06+618819j
2013-08-28 00:00:26 PST,+108689+0j,+1.12092e+06+619320j
2013-08-28 00:00:27 PST,+108715+0j,+1.12302e+06+619996j
2013-08-28 00:00:28 PST,+108703+0j,+1.12455e+06+620399j
2013-08-28 00:00:29 PST,+108688+0j,+1.12602e+06+620777j
