# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Wed Feb  9 20:10:02 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+95491+0j,+954447+535260j
2013-08-28 00:00:02 PST,+105724+0j,+1.10052e+06+605036j
2013-08-28 00:00:03 PST,+107898+0j,+1.13516e+06+621134j
2013-08-28 00:00:04 PST,+105369+0j,+1.10001e+06+603890j
2013-08-28 00:00:05 PST,+105110+0j,+1.09854e+06+602751j
2013-08-28 00:00:06 PST,+105514+0j,+1.09956e+06+604173j
2013-08-28 00:00:07 PST,+105475+0j,+1.09394e+06+602449j
2013-08-28 00:00:08 PST,+105072+0j,+1.08308e+06+598204j
2013-08-28 00:00:09 PST,+105178+0j,+1.07961e+06+597496j
2013-08-28 00:00:10 PST,+105406+0j,+1.07783e+06+597638j
2013-08-28 00:00:11 PST,+105274+0j,+1.07847e+06+597459j
2013-08-28 00:00:12 PST,+105165+0j,+1.07966e+06+597492j
2013-08-28 00:00:13 PST,+105285+0j,+1.08416e+06+599104j
2013-08-28 00:00:14 PST,+105260+0j,+1.08655e+06+599729j
2013-08-28 00:00:15 PST,+105136+0j,+1.08749e+06+599658j
2013-08-28 00:00:16 PST,+105142+0j,+1.08625e+06+599307j
2013-08-28 00:00:17 PST,+105186+0j,+1.08537e+06+599175j
2013-08-28 00:00:18 PST,+105214+0j,+1.08425e+06+598933j
2013-08-28 00:00:19 PST,+105213+0j,+1.08272e+06+598497j
2013-08-28 00:00:20 PST,+105243+0j,+1.08163e+06+598263j
2013-08-28 00:00:21 PST,+105229+0j,+1.07914e+06+597512j
2013-08-28 00:00:22 PST,+105225+0j,+1.07675e+06+596820j
2013-08-28 00:00:23 PST,+105281+0j,+1.07522e+06+596533j
2013-08-28 00:00:24 PST,+105316+0j,+1.07338e+06+596108j
2013-08-28 00:00:25 PST,+105316+0j,+1.07103e+06+595435j
2013-08-28 00:00:26 PST,+105331+0j,+1.07257e+06+595921j
2013-08-28 00:00:27 PST,+105355+0j,+1.07452e+06+596548j
2013-08-28 00:00:28 PST,+105340+0j,+1.07591e+06+596905j
2013-08-28 00:00:29 PST,+105330+0j,+1.07736e+06+597290j
