# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Wed Feb  9 20:10:02 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+141972+0j,+1.70395e+06+891084j
2013-08-28 00:00:02 PST,+206324+0j,+3.15881e+06+1.56122e+06j
2013-08-28 00:00:03 PST,+194432+0j,+2.86289e+06+1.4246e+06j
2013-08-28 00:00:04 PST,+170579+0j,+2.30662e+06+1.1681e+06j
2013-08-28 00:00:05 PST,+175080+0j,+2.41449e+06+1.21661e+06j
2013-08-28 00:00:06 PST,+179425+0j,+2.50074e+06+1.25871e+06j
2013-08-28 00:00:07 PST,+178743+0j,+2.47055e+06+1.24737e+06j
2013-08-28 00:00:08 PST,+177525+0j,+2.42842e+06+1.23049e+06j
2013-08-28 00:00:09 PST,+177600+0j,+2.41591e+06+1.22727e+06j
2013-08-28 00:00:10 PST,+177190+0j,+2.3925e+06+1.21902e+06j
2013-08-28 00:00:11 PST,+176835+0j,+2.39171e+06+1.21734e+06j
2013-08-28 00:00:12 PST,+177286+0j,+2.40959e+06+1.22423e+06j
2013-08-28 00:00:13 PST,+177951+0j,+2.43241e+06+1.23338e+06j
2013-08-28 00:00:14 PST,+178057+0j,+2.44265e+06+1.23668e+06j
2013-08-28 00:00:15 PST,+177426+0j,+2.43609e+06+1.23225e+06j
2013-08-28 00:00:16 PST,+176897+0j,+2.42028e+06+1.22563e+06j
2013-08-28 00:00:17 PST,+176761+0j,+2.41292e+06+1.22301e+06j
2013-08-28 00:00:18 PST,+177091+0j,+2.41613e+06+1.22526e+06j
2013-08-28 00:00:19 PST,+177412+0j,+2.4191e+06+1.22742e+06j
2013-08-28 00:00:20 PST,+177554+0j,+2.41803e+06+1.22768e+06j
2013-08-28 00:00:21 PST,+177505+0j,+2.41041e+06+1.22536e+06j
2013-08-28 00:00:22 PST,+177545+0j,+2.4047e+06+1.22391e+06j
2013-08-28 00:00:23 PST,+177692+0j,+2.40138e+06+1.22357e+06j
2013-08-28 00:00:24 PST,+177800+0j,+2.39716e+06+1.22283e+06j
2013-08-28 00:00:25 PST,+177884+0j,+2.39238e+06+1.22184e+06j
2013-08-28 00:00:26 PST,+178008+0j,+2.39893e+06+1.2242e+06j
2013-08-28 00:00:27 PST,+178177+0j,+2.40726e+06+1.22723e+06j
2013-08-28 00:00:28 PST,+178130+0j,+2.41073e+06+1.22803e+06j
2013-08-28 00:00:29 PST,+178022+0j,+2.41286e+06+1.22819e+06j
