# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Wed Feb  9 20:10:02 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+371276+0j,+9.01714e+06+4.19027e+06j
2013-08-28 00:00:02 PST,+381204+0j,+9.5e+06+4.39935e+06j
2013-08-28 00:00:03 PST,+361254+0j,+8.62682e+06+4.00795e+06j
2013-08-28 00:00:04 PST,+347529+0j,+8.05706e+06+3.75119e+06j
2013-08-28 00:00:05 PST,+351912+0j,+8.27141e+06+3.84192e+06j
2013-08-28 00:00:06 PST,+356168+0j,+8.40111e+06+3.90841e+06j
2013-08-28 00:00:07 PST,+355114+0j,+8.29843e+06+3.87219e+06j
2013-08-28 00:00:08 PST,+353930+0j,+8.19106e+06+3.83382e+06j
2013-08-28 00:00:09 PST,+353766+0j,+8.12755e+06+3.81499e+06j
2013-08-28 00:00:10 PST,+353299+0j,+8.0516e+06+3.79052e+06j
2013-08-28 00:00:11 PST,+353063+0j,+8.07008e+06+3.79397e+06j
2013-08-28 00:00:12 PST,+353623+0j,+8.1246e+06+3.81315e+06j
2013-08-28 00:00:13 PST,+353993+0j,+8.17122e+06+3.82876e+06j
2013-08-28 00:00:14 PST,+353934+0j,+8.1996e+06+3.83626e+06j
2013-08-28 00:00:15 PST,+353576+0j,+8.21526e+06+3.83804e+06j
2013-08-28 00:00:16 PST,+353132+0j,+8.18125e+06+3.8254e+06j
2013-08-28 00:00:17 PST,+352883+0j,+8.15363e+06+3.81593e+06j
2013-08-28 00:00:18 PST,+353162+0j,+8.1485e+06+3.8165e+06j
2013-08-28 00:00:19 PST,+353506+0j,+8.14608e+06+3.81828e+06j
2013-08-28 00:00:20 PST,+353629+0j,+8.13431e+06+3.81585e+06j
2013-08-28 00:00:21 PST,+353620+0j,+8.10817e+06+3.80854e+06j
2013-08-28 00:00:22 PST,+353643+0j,+8.0829e+06+3.80167e+06j
2013-08-28 00:00:23 PST,+353765+0j,+8.06183e+06+3.79666e+06j
2013-08-28 00:00:24 PST,+353875+0j,+8.04018e+06+3.79144e+06j
2013-08-28 00:00:25 PST,+353964+0j,+8.01761e+06+3.78582e+06j
2013-08-28 00:00:26 PST,+354086+0j,+8.03762e+06+3.79226e+06j
2013-08-28 00:00:27 PST,+354239+0j,+8.06205e+06+3.80014e+06j
2013-08-28 00:00:28 PST,+354201+0j,+8.0784e+06+3.80445e+06j
2013-08-28 00:00:29 PST,+354101+0j,+8.09219e+06+3.80758e+06j
