# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 23:27:13 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+394870+0j,+1.01104e+07+4.67474e+06j
2013-08-28 00:00:02 PST,+409841+0j,+1.08724e+07+5.006e+06j
2013-08-28 00:00:03 PST,+400061+0j,+1.04268e+07+4.8037e+06j
2013-08-28 00:00:04 PST,+396666+0j,+1.02955e+07+4.74034e+06j
2013-08-28 00:00:05 PST,+397838+0j,+1.03855e+07+4.77469e+06j
2013-08-28 00:00:06 PST,+398436+0j,+1.03446e+07+4.768e+06j
2013-08-28 00:00:07 PST,+398064+0j,+1.02552e+07+4.74015e+06j
2013-08-28 00:00:08 PST,+397697+0j,+1.01664e+07+4.71253e+06j
2013-08-28 00:00:09 PST,+397936+0j,+1.01063e+07+4.69772e+06j
2013-08-28 00:00:10 PST,+398100+0j,+1.00426e+07+4.68132e+06j
2013-08-28 00:00:11 PST,+397891+0j,+1.00689e+07+4.68695e+06j
2013-08-28 00:00:12 PST,+397917+0j,+1.01092e+07+4.69839e+06j
2013-08-28 00:00:13 PST,+397992+0j,+1.01519e+07+4.71084e+06j
2013-08-28 00:00:14 PST,+397814+0j,+1.01826e+07+4.71796e+06j
2013-08-28 00:00:15 PST,+397666+0j,+1.02145e+07+4.72573e+06j
2013-08-28 00:00:16 PST,+397662+0j,+1.01954e+07+4.72032e+06j
2013-08-28 00:00:17 PST,+397625+0j,+1.0172e+07+4.71353e+06j
2013-08-28 00:00:18 PST,+397656+0j,+1.0152e+07+4.70817e+06j
2013-08-28 00:00:19 PST,+397650+0j,+1.01301e+07+4.70206e+06j
2013-08-28 00:00:20 PST,+397695+0j,+1.01107e+07+4.697e+06j
2013-08-28 00:00:21 PST,+397722+0j,+1.00794e+07+4.68854e+06j
2013-08-28 00:00:22 PST,+397723+0j,+1.00463e+07+4.67933e+06j
2013-08-28 00:00:23 PST,+397784+0j,+1.0016e+07+4.67139e+06j
2013-08-28 00:00:24 PST,+397830+0j,+9.98491e+06+4.66314e+06j
2013-08-28 00:00:25 PST,+397867+0j,+9.95342e+06+4.65469e+06j
2013-08-28 00:00:26 PST,+397908+0j,+9.97419e+06+4.6608e+06j
2013-08-28 00:00:27 PST,+397950+0j,+9.99889e+06+4.66799e+06j
2013-08-28 00:00:28 PST,+397923+0j,+1.00203e+07+4.67374e+06j
2013-08-28 00:00:29 PST,+397890+0j,+1.00415e+07+4.67937e+06j
