# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 23:27:13 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+88938.4+0j,+868761+493803j
2013-08-28 00:00:02 PST,+106867+0j,+1.11738e+06+613100j
2013-08-28 00:00:03 PST,+106493+0j,+1.11424e+06+611139j
2013-08-28 00:00:04 PST,+101283+0j,+1.04083e+06+575585j
2013-08-28 00:00:05 PST,+103075+0j,+1.06878e+06+588552j
2013-08-28 00:00:06 PST,+103995+0j,+1.07738e+06+593568j
2013-08-28 00:00:07 PST,+103602+0j,+1.06682e+06+589440j
2013-08-28 00:00:08 PST,+102919+0j,+1.05223e+06+583359j
2013-08-28 00:00:09 PST,+103057+0j,+1.04938e+06+582913j
2013-08-28 00:00:10 PST,+103367+0j,+1.04891e+06+583651j
2013-08-28 00:00:11 PST,+103452+0j,+1.05255e+06+584923j
2013-08-28 00:00:12 PST,+103439+0j,+1.05504e+06+585608j
2013-08-28 00:00:13 PST,+103319+0j,+1.05598e+06+585552j
2013-08-28 00:00:14 PST,+103346+0j,+1.05902e+06+586489j
2013-08-28 00:00:15 PST,+103266+0j,+1.06053e+06+586710j
2013-08-28 00:00:16 PST,+103181+0j,+1.05801e+06+585749j
2013-08-28 00:00:17 PST,+103145+0j,+1.05606e+06+585086j
2013-08-28 00:00:18 PST,+103217+0j,+1.05563e+06+585154j
2013-08-28 00:00:19 PST,+103277+0j,+1.05502e+06+585147j
2013-08-28 00:00:20 PST,+103296+0j,+1.05382e+06+584858j
2013-08-28 00:00:21 PST,+103251+0j,+1.05097e+06+583921j
2013-08-28 00:00:22 PST,+103254+0j,+1.04876e+06+583289j
2013-08-28 00:00:23 PST,+103308+0j,+1.04728e+06+583014j
2013-08-28 00:00:24 PST,+103348+0j,+1.04558e+06+582639j
2013-08-28 00:00:25 PST,+103382+0j,+1.0438e+06+582222j
2013-08-28 00:00:26 PST,+103404+0j,+1.04538e+06+582738j
2013-08-28 00:00:27 PST,+103433+0j,+1.04734e+06+583379j
2013-08-28 00:00:28 PST,+103403+0j,+1.04846e+06+583620j
2013-08-28 00:00:29 PST,+103381+0j,+1.0497e+06+583915j
