# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Wed Feb  9 20:10:02 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+108054+0j,+1.13258e+06+620836j
2013-08-28 00:00:02 PST,+111992+0j,+1.19479e+06+650054j
2013-08-28 00:00:03 PST,+112911+0j,+1.21168e+06+657577j
2013-08-28 00:00:04 PST,+112423+0j,+1.20677e+06+654732j
2013-08-28 00:00:05 PST,+112383+0j,+1.20881e+06+655209j
2013-08-28 00:00:06 PST,+111510+0j,+1.18974e+06+647187j
2013-08-28 00:00:07 PST,+111108+0j,+1.17798e+06+642648j
2013-08-28 00:00:08 PST,+111694+0j,+1.18127e+06+645304j
2013-08-28 00:00:09 PST,+112059+0j,+1.18114e+06+646338j
2013-08-28 00:00:10 PST,+111995+0j,+1.17449e+06+644252j
2013-08-28 00:00:11 PST,+111778+0j,+1.17407e+06+643506j
2013-08-28 00:00:12 PST,+111805+0j,+1.17761e+06+644580j
2013-08-28 00:00:13 PST,+111862+0j,+1.18159e+06+645884j
2013-08-28 00:00:14 PST,+111809+0j,+1.18387e+06+646389j
2013-08-28 00:00:15 PST,+111761+0j,+1.18624e+06+646924j
2013-08-28 00:00:16 PST,+111718+0j,+1.18408e+06+646179j
2013-08-28 00:00:17 PST,+111770+0j,+1.18316e+06+646062j
2013-08-28 00:00:18 PST,+111906+0j,+1.18353e+06+646562j
2013-08-28 00:00:19 PST,+111895+0j,+1.18164e+06+645998j
2013-08-28 00:00:20 PST,+111811+0j,+1.17863e+06+644894j
2013-08-28 00:00:21 PST,+111789+0j,+1.17573e+06+643999j
2013-08-28 00:00:22 PST,+111839+0j,+1.17386e+06+643606j
2013-08-28 00:00:23 PST,+111908+0j,+1.17226e+06+643351j
2013-08-28 00:00:24 PST,+111928+0j,+1.16992e+06+642747j
2013-08-28 00:00:25 PST,+111921+0j,+1.16716e+06+641939j
2013-08-28 00:00:26 PST,+111927+0j,+1.16875e+06+642413j
2013-08-28 00:00:27 PST,+111940+0j,+1.17076e+06+643023j
2013-08-28 00:00:28 PST,+111931+0j,+1.17243e+06+643476j
2013-08-28 00:00:29 PST,+111923+0j,+1.17411e+06+643929j
