# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 20:36:17 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+148333+0j,+1.82579e+06+948056j
2013-08-28 00:00:02 PST,+212831+0j,+3.33195e+06+1.64013e+06j
2013-08-28 00:00:03 PST,+207596+0j,+3.20135e+06+1.57901e+06j
2013-08-28 00:00:04 PST,+194068+0j,+2.86173e+06+1.42267e+06j
2013-08-28 00:00:05 PST,+195373+0j,+2.90247e+06+1.43987e+06j
2013-08-28 00:00:06 PST,+196498+0j,+2.91387e+06+1.44805e+06j
2013-08-28 00:00:07 PST,+195835+0j,+2.87992e+06+1.43556e+06j
2013-08-28 00:00:08 PST,+195193+0j,+2.84677e+06+1.42342e+06j
2013-08-28 00:00:09 PST,+195170+0j,+2.82903e+06+1.41834e+06j
2013-08-28 00:00:10 PST,+195663+0j,+2.82385e+06+1.41908e+06j
2013-08-28 00:00:11 PST,+196148+0j,+2.84445e+06+1.427e+06j
2013-08-28 00:00:12 PST,+195881+0j,+2.8474e+06+1.42664e+06j
2013-08-28 00:00:13 PST,+195310+0j,+2.84281e+06+1.42282e+06j
2013-08-28 00:00:14 PST,+195382+0j,+2.85402e+06+1.42629e+06j
2013-08-28 00:00:15 PST,+195587+0j,+2.86858e+06+1.43126e+06j
2013-08-28 00:00:16 PST,+195532+0j,+2.86256e+06+1.42935e+06j
2013-08-28 00:00:17 PST,+195308+0j,+2.85177e+06+1.42536e+06j
2013-08-28 00:00:18 PST,+195255+0j,+2.84528e+06+1.42328e+06j
2013-08-28 00:00:19 PST,+195396+0j,+2.84359e+06+1.4234e+06j
2013-08-28 00:00:20 PST,+195525+0j,+2.84155e+06+1.4234e+06j
2013-08-28 00:00:21 PST,+195585+0j,+2.83514e+06+1.42188e+06j
2013-08-28 00:00:22 PST,+195629+0j,+2.82819e+06+1.42013e+06j
2013-08-28 00:00:23 PST,+195678+0j,+2.82135e+06+1.41843e+06j
2013-08-28 00:00:24 PST,+195753+0j,+2.81514e+06+1.41702e+06j
2013-08-28 00:00:25 PST,+195859+0j,+2.80967e+06+1.41596e+06j
2013-08-28 00:00:26 PST,+195954+0j,+2.81654e+06+1.41831e+06j
2013-08-28 00:00:27 PST,+196014+0j,+2.82351e+06+1.42053e+06j
2013-08-28 00:00:28 PST,+195953+0j,+2.82751e+06+1.4214e+06j
2013-08-28 00:00:29 PST,+195895+0j,+2.83162e+06+1.42229e+06j
