# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 20:36:17 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+232837+0j,+3.88325e+06+1.89247e+06j
2013-08-28 00:00:02 PST,+239442+0j,+4.0905e+06+1.98436e+06j
2013-08-28 00:00:03 PST,+235058+0j,+3.97157e+06+1.92847e+06j
2013-08-28 00:00:04 PST,+234664+0j,+3.97148e+06+1.92647e+06j
2013-08-28 00:00:05 PST,+234793+0j,+3.98691e+06+1.93144e+06j
2013-08-28 00:00:06 PST,+234691+0j,+3.95953e+06+1.92326e+06j
2013-08-28 00:00:07 PST,+234808+0j,+3.93818e+06+1.91784e+06j
2013-08-28 00:00:08 PST,+234825+0j,+3.91381e+06+1.91112e+06j
2013-08-28 00:00:09 PST,+234780+0j,+3.88764e+06+1.90359e+06j
2013-08-28 00:00:10 PST,+234745+0j,+3.86178e+06+1.89618e+06j
2013-08-28 00:00:11 PST,+234762+0j,+3.87482e+06+1.89992e+06j
2013-08-28 00:00:12 PST,+234805+0j,+3.88971e+06+1.9043e+06j
2013-08-28 00:00:13 PST,+234744+0j,+3.90154e+06+1.90731e+06j
2013-08-28 00:00:14 PST,+234708+0j,+3.91408e+06+1.91063e+06j
2013-08-28 00:00:15 PST,+234706+0j,+3.92766e+06+1.91441e+06j
2013-08-28 00:00:16 PST,+234698+0j,+3.92081e+06+1.91245e+06j
2013-08-28 00:00:17 PST,+234671+0j,+3.9125e+06+1.90999e+06j
2013-08-28 00:00:18 PST,+234681+0j,+3.90528e+06+1.90802e+06j
2013-08-28 00:00:19 PST,+234716+0j,+3.8988e+06+1.90638e+06j
2013-08-28 00:00:20 PST,+234726+0j,+3.89156e+06+1.90441e+06j
2013-08-28 00:00:21 PST,+234731+0j,+3.88038e+06+1.90131e+06j
2013-08-28 00:00:22 PST,+234749+0j,+3.86933e+06+1.89831e+06j
2013-08-28 00:00:23 PST,+234774+0j,+3.8585e+06+1.89541e+06j
2013-08-28 00:00:24 PST,+234795+0j,+3.84753e+06+1.89246e+06j
2013-08-28 00:00:25 PST,+234804+0j,+3.83623e+06+1.88935e+06j
2013-08-28 00:00:26 PST,+234820+0j,+3.84325e+06+1.8914e+06j
2013-08-28 00:00:27 PST,+234841+0j,+3.85177e+06+1.89389e+06j
2013-08-28 00:00:28 PST,+234834+0j,+3.85947e+06+1.896e+06j
2013-08-28 00:00:29 PST,+234824+0j,+3.8671e+06+1.89808e+06j
