# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 23:47:59 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+206488+0j,+3.15416e+06+1.56067e+06j
2013-08-28 00:00:02 PST,+221603+0j,+3.57303e+06+1.74978e+06j
2013-08-28 00:00:03 PST,+209390+0j,+3.24899e+06+1.60074e+06j
2013-08-28 00:00:04 PST,+201421+0j,+3.04861e+06+1.50793e+06j
2013-08-28 00:00:05 PST,+205193+0j,+3.15574e+06+1.5552e+06j
2013-08-28 00:00:06 PST,+208107+0j,+3.21397e+06+1.58497e+06j
2013-08-28 00:00:07 PST,+206796+0j,+3.16003e+06+1.56374e+06j
2013-08-28 00:00:08 PST,+205496+0j,+3.10705e+06+1.54289e+06j
2013-08-28 00:00:09 PST,+205398+0j,+3.08547e+06+1.5364e+06j
2013-08-28 00:00:10 PST,+205952+0j,+3.0806e+06+1.53759e+06j
2013-08-28 00:00:11 PST,+206235+0j,+3.09751e+06+1.54364e+06j
2013-08-28 00:00:12 PST,+206269+0j,+3.10891e+06+1.54698e+06j
2013-08-28 00:00:13 PST,+206201+0j,+3.11763e+06+1.54912e+06j
2013-08-28 00:00:14 PST,+206206+0j,+3.1283e+06+1.55213e+06j
2013-08-28 00:00:15 PST,+206108+0j,+3.13623e+06+1.55392e+06j
2013-08-28 00:00:16 PST,+205812+0j,+3.12346e+06+1.54895e+06j
2013-08-28 00:00:17 PST,+205639+0j,+3.11316e+06+1.54529e+06j
2013-08-28 00:00:18 PST,+205864+0j,+3.11323e+06+1.54633e+06j
2013-08-28 00:00:19 PST,+206152+0j,+3.11488e+06+1.54811e+06j
2013-08-28 00:00:20 PST,+206224+0j,+3.11096e+06+1.54734e+06j
2013-08-28 00:00:21 PST,+206143+0j,+3.1001e+06+1.54394e+06j
2013-08-28 00:00:22 PST,+206083+0j,+3.08965e+06+1.54073e+06j
2013-08-28 00:00:23 PST,+206158+0j,+3.0827e+06+1.53912e+06j
2013-08-28 00:00:24 PST,+206279+0j,+3.07686e+06+1.53804e+06j
2013-08-28 00:00:25 PST,+206370+0j,+3.07022e+06+1.53661e+06j
2013-08-28 00:00:26 PST,+206429+0j,+3.0768e+06+1.53873e+06j
2013-08-28 00:00:27 PST,+206475+0j,+3.08408e+06+1.54098e+06j
2013-08-28 00:00:28 PST,+206437+0j,+3.08921e+06+1.54225e+06j
2013-08-28 00:00:29 PST,+206385+0j,+3.09402e+06+1.54336e+06j
