# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Wed Feb  9 20:10:02 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+80589.8+0j,+766792+444206j
2013-08-28 00:00:02 PST,+103662+0j,+1.0705e+06+590661j
2013-08-28 00:00:03 PST,+105234+0j,+1.09568e+06+602279j
2013-08-28 00:00:04 PST,+99593+0j,+1.01691e+06+564125j
2013-08-28 00:00:05 PST,+100530+0j,+1.03226e+06+571092j
2013-08-28 00:00:06 PST,+101750+0j,+1.04509e+06+578101j
2013-08-28 00:00:07 PST,+101562+0j,+1.03771e+06+575472j
2013-08-28 00:00:08 PST,+101038+0j,+1.0257e+06+570578j
2013-08-28 00:00:09 PST,+101169+0j,+1.0229e+06+570122j
2013-08-28 00:00:10 PST,+101119+0j,+1.01755e+06+568459j
2013-08-28 00:00:11 PST,+101140+0j,+1.02019e+06+569274j
2013-08-28 00:00:12 PST,+101151+0j,+1.02289e+06+570078j
2013-08-28 00:00:13 PST,+101236+0j,+1.02663e+06+571380j
2013-08-28 00:00:14 PST,+101262+0j,+1.02954e+06+572294j
2013-08-28 00:00:15 PST,+101107+0j,+1.02988e+06+571979j
2013-08-28 00:00:16 PST,+101007+0j,+1.02724e+06+570941j
2013-08-28 00:00:17 PST,+100981+0j,+1.02549e+06+570365j
2013-08-28 00:00:18 PST,+101064+0j,+1.02527e+06+570520j
2013-08-28 00:00:19 PST,+101123+0j,+1.02467e+06+570510j
2013-08-28 00:00:20 PST,+101174+0j,+1.02399e+06+570455j
2013-08-28 00:00:21 PST,+101151+0j,+1.02154e+06+569691j
2013-08-28 00:00:22 PST,+101169+0j,+1.01963e+06+569188j
2013-08-28 00:00:23 PST,+101220+0j,+1.01818e+06+568913j
2013-08-28 00:00:24 PST,+101263+0j,+1.01661e+06+568580j
2013-08-28 00:00:25 PST,+101289+0j,+1.0148e+06+568131j
2013-08-28 00:00:26 PST,+101318+0j,+1.01644e+06+568684j
2013-08-28 00:00:27 PST,+101366+0j,+1.01858e+06+569427j
2013-08-28 00:00:28 PST,+101344+0j,+1.01976e+06+569710j
2013-08-28 00:00:29 PST,+101318+0j,+1.02088e+06+569961j
