# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 23:18:14 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+320056+0j,+6.86251e+06+3.23155e+06j
2013-08-28 00:00:02 PST,+379604+0j,+9.42608e+06+4.36662e+06j
2013-08-28 00:00:03 PST,+358743+0j,+8.51633e+06+3.959e+06j
2013-08-28 00:00:04 PST,+344250+0j,+7.91764e+06+3.68939e+06j
2013-08-28 00:00:05 PST,+349739+0j,+8.17744e+06+3.80036e+06j
2013-08-28 00:00:06 PST,+354351+0j,+8.32212e+06+3.8734e+06j
2013-08-28 00:00:07 PST,+351602+0j,+8.14775e+06+3.80517e+06j
2013-08-28 00:00:08 PST,+348264+0j,+7.95118e+06+3.7268e+06j
2013-08-28 00:00:09 PST,+349210+0j,+7.936e+06+3.7293e+06j
2013-08-28 00:00:10 PST,+350453+0j,+7.93268e+06+3.73719e+06j
2013-08-28 00:00:11 PST,+349986+0j,+7.94114e+06+3.73621e+06j
2013-08-28 00:00:12 PST,+350288+0j,+7.98408e+06+3.7503e+06j
2013-08-28 00:00:13 PST,+350502+0j,+8.0235e+06+3.76276e+06j
2013-08-28 00:00:14 PST,+349879+0j,+8.02743e+06+3.75946e+06j
2013-08-28 00:00:15 PST,+349264+0j,+8.03161e+06+3.75629e+06j
2013-08-28 00:00:16 PST,+349151+0j,+8.01209e+06+3.75007e+06j
2013-08-28 00:00:17 PST,+349119+0j,+7.99416e+06+3.74483e+06j
2013-08-28 00:00:18 PST,+349293+0j,+7.98492e+06+3.74344e+06j
2013-08-28 00:00:19 PST,+349503+0j,+7.97704e+06+3.74278e+06j
2013-08-28 00:00:20 PST,+349588+0j,+7.96396e+06+3.73971e+06j
2013-08-28 00:00:21 PST,+349423+0j,+7.93186e+06+3.72967e+06j
2013-08-28 00:00:22 PST,+349327+0j,+7.90231e+06+3.72076e+06j
2013-08-28 00:00:23 PST,+349527+0j,+7.88505e+06+3.71737e+06j
2013-08-28 00:00:24 PST,+349741+0j,+7.86823e+06+3.71421e+06j
2013-08-28 00:00:25 PST,+349849+0j,+7.84708e+06+3.70907e+06j
2013-08-28 00:00:26 PST,+349929+0j,+7.86495e+06+3.71463e+06j
2013-08-28 00:00:27 PST,+350050+0j,+7.88756e+06+3.72176e+06j
2013-08-28 00:00:28 PST,+349950+0j,+7.90091e+06+3.72481e+06j
2013-08-28 00:00:29 PST,+349811+0j,+7.91271e+06+3.72711e+06j
