# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Wed Feb  9 20:10:02 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+89807.2+0j,+879837+499173j
2013-08-28 00:00:02 PST,+110244+0j,+1.16805e+06+637297j
2013-08-28 00:00:03 PST,+111178+0j,+1.1849e+06+644839j
2013-08-28 00:00:04 PST,+108468+0j,+1.14621e+06+625919j
2013-08-28 00:00:05 PST,+108624+0j,+1.15107e+06+627756j
2013-08-28 00:00:06 PST,+108999+0j,+1.15146e+06+628953j
2013-08-28 00:00:07 PST,+108805+0j,+1.14316e+06+626027j
2013-08-28 00:00:08 PST,+108581+0j,+1.13447e+06+622895j
2013-08-28 00:00:09 PST,+108683+0j,+1.13067e+06+622079j
2013-08-28 00:00:10 PST,+108645+0j,+1.12474e+06+620286j
2013-08-28 00:00:11 PST,+108612+0j,+1.12696e+06+620830j
2013-08-28 00:00:12 PST,+108584+0j,+1.12948e+06+621469j
2013-08-28 00:00:13 PST,+108646+0j,+1.13333e+06+622744j
2013-08-28 00:00:14 PST,+108624+0j,+1.13593e+06+623431j
2013-08-28 00:00:15 PST,+108525+0j,+1.13736e+06+623560j
2013-08-28 00:00:16 PST,+108502+0j,+1.13561e+06+622985j
2013-08-28 00:00:17 PST,+108493+0j,+1.13387e+06+622461j
2013-08-28 00:00:18 PST,+108536+0j,+1.13289e+06+622299j
2013-08-28 00:00:19 PST,+108561+0j,+1.13164e+06+622015j
2013-08-28 00:00:20 PST,+108579+0j,+1.1303e+06+621682j
2013-08-28 00:00:21 PST,+108562+0j,+1.12761e+06+620868j
2013-08-28 00:00:22 PST,+108578+0j,+1.12536e+06+620269j
2013-08-28 00:00:23 PST,+108620+0j,+1.12349e+06+619851j
2013-08-28 00:00:24 PST,+108646+0j,+1.12138e+06+619326j
2013-08-28 00:00:25 PST,+108658+0j,+1.11907e+06+618700j
2013-08-28 00:00:26 PST,+108677+0j,+1.12075e+06+619238j
2013-08-28 00:00:27 PST,+108704+0j,+1.12286e+06+619918j
2013-08-28 00:00:28 PST,+108694+0j,+1.12441e+06+620334j
2013-08-28 00:00:29 PST,+108683+0j,+1.12596e+06+620744j
