# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 23:47:59 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+182357+0j,+2.55603e+06+1.28645e+06j
2013-08-28 00:00:02 PST,+201375+0j,+3.03039e+06+1.5026e+06j
2013-08-28 00:00:03 PST,+185414+0j,+2.64258e+06+1.3237e+06j
2013-08-28 00:00:04 PST,+172214+0j,+2.3432e+06+1.18494e+06j
2013-08-28 00:00:05 PST,+177527+0j,+2.4708e+06+1.24247e+06j
2013-08-28 00:00:06 PST,+181836+0j,+2.55704e+06+1.28458e+06j
2013-08-28 00:00:07 PST,+179809+0j,+2.49509e+06+1.25868e+06j
2013-08-28 00:00:08 PST,+177811+0j,+2.43492e+06+1.23349e+06j
2013-08-28 00:00:09 PST,+177924+0j,+2.42323e+06+1.23066e+06j
2013-08-28 00:00:10 PST,+178803+0j,+2.42866e+06+1.23585e+06j
2013-08-28 00:00:11 PST,+179070+0j,+2.44198e+06+1.24069e+06j
2013-08-28 00:00:12 PST,+179080+0j,+2.45014e+06+1.24303e+06j
2013-08-28 00:00:13 PST,+178913+0j,+2.45423e+06+1.24351e+06j
2013-08-28 00:00:14 PST,+178923+0j,+2.4624e+06+1.24582e+06j
2013-08-28 00:00:15 PST,+178832+0j,+2.46821e+06+1.24709e+06j
2013-08-28 00:00:16 PST,+178417+0j,+2.45489e+06+1.24162e+06j
2013-08-28 00:00:17 PST,+178155+0j,+2.44458e+06+1.23764e+06j
2013-08-28 00:00:18 PST,+178474+0j,+2.4475e+06+1.23978e+06j
2013-08-28 00:00:19 PST,+178866+0j,+2.45206e+06+1.24268e+06j
2013-08-28 00:00:20 PST,+178950+0j,+2.44962e+06+1.24233e+06j
2013-08-28 00:00:21 PST,+178834+0j,+2.44037e+06+1.23927e+06j
2013-08-28 00:00:22 PST,+178759+0j,+2.43197e+06+1.2366e+06j
2013-08-28 00:00:23 PST,+178871+0j,+2.4278e+06+1.23587e+06j
2013-08-28 00:00:24 PST,+179055+0j,+2.42523e+06+1.2359e+06j
2013-08-28 00:00:25 PST,+179189+0j,+2.42147e+06+1.23541e+06j
2013-08-28 00:00:26 PST,+179259+0j,+2.42687e+06+1.23723e+06j
2013-08-28 00:00:27 PST,+179326+0j,+2.43297e+06+1.23922e+06j
2013-08-28 00:00:28 PST,+179274+0j,+2.43641e+06+1.23998e+06j
2013-08-28 00:00:29 PST,+179202+0j,+2.4394e+06+1.24052e+06j
