# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Wed Feb  9 20:10:02 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+90922.1+0j,+894178+506121j
2013-08-28 00:00:02 PST,+105032+0j,+1.0904e+06+600193j
2013-08-28 00:00:03 PST,+107553+0j,+1.12999e+06+618671j
2013-08-28 00:00:04 PST,+102778+0j,+1.06226e+06+585842j
2013-08-28 00:00:05 PST,+103493+0j,+1.07486e+06+591454j
2013-08-28 00:00:06 PST,+104363+0j,+1.08273e+06+596124j
2013-08-28 00:00:07 PST,+104256+0j,+1.07624e+06+593968j
2013-08-28 00:00:08 PST,+103847+0j,+1.06546e+06+589728j
2013-08-28 00:00:09 PST,+103926+0j,+1.0617e+06+588863j
2013-08-28 00:00:10 PST,+103923+0j,+1.05675e+06+587439j
2013-08-28 00:00:11 PST,+103980+0j,+1.06003e+06+588538j
2013-08-28 00:00:12 PST,+103976+0j,+1.06267e+06+589289j
2013-08-28 00:00:13 PST,+104017+0j,+1.06593e+06+590336j
2013-08-28 00:00:14 PST,+104024+0j,+1.06872e+06+591155j
2013-08-28 00:00:15 PST,+103926+0j,+1.06999e+06+591257j
2013-08-28 00:00:16 PST,+103872+0j,+1.06791e+06+590502j
2013-08-28 00:00:17 PST,+103849+0j,+1.0661e+06+589918j
2013-08-28 00:00:18 PST,+103905+0j,+1.06543e+06+589877j
2013-08-28 00:00:19 PST,+103944+0j,+1.06451e+06+589721j
2013-08-28 00:00:20 PST,+103987+0j,+1.06364e+06+589594j
2013-08-28 00:00:21 PST,+103974+0j,+1.06122e+06+588865j
2013-08-28 00:00:22 PST,+103986+0j,+1.0591e+06+588290j
2013-08-28 00:00:23 PST,+104022+0j,+1.05734e+06+587884j
2013-08-28 00:00:24 PST,+104057+0j,+1.05554e+06+587466j
2013-08-28 00:00:25 PST,+104079+0j,+1.05357e+06+586964j
2013-08-28 00:00:26 PST,+104101+0j,+1.05517e+06+587487j
2013-08-28 00:00:27 PST,+104134+0j,+1.05721e+06+588161j
2013-08-28 00:00:28 PST,+104116+0j,+1.05852e+06+588490j
2013-08-28 00:00:29 PST,+104098+0j,+1.05982e+06+588811j
