# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Wed Feb  9 20:10:02 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+85862+0j,+830245+475103j
2013-08-28 00:00:02 PST,+110765+0j,+1.17598e+06+641076j
2013-08-28 00:00:03 PST,+112108+0j,+1.19922e+06+651653j
2013-08-28 00:00:04 PST,+109493+0j,+1.16173e+06+633308j
2013-08-28 00:00:05 PST,+109691+0j,+1.1673e+06+635471j
2013-08-28 00:00:06 PST,+110132+0j,+1.16865e+06+637145j
2013-08-28 00:00:07 PST,+110000+0j,+1.16115e+06+634619j
2013-08-28 00:00:08 PST,+109746+0j,+1.15187e+06+631223j
2013-08-28 00:00:09 PST,+109822+0j,+1.14755e+06+630197j
2013-08-28 00:00:10 PST,+109755+0j,+1.14108e+06+628166j
2013-08-28 00:00:11 PST,+109715+0j,+1.14325e+06+628670j
2013-08-28 00:00:12 PST,+109776+0j,+1.14715e+06+629955j
2013-08-28 00:00:13 PST,+109811+0j,+1.15067e+06+631065j
2013-08-28 00:00:14 PST,+109749+0j,+1.15272e+06+631481j
2013-08-28 00:00:15 PST,+109707+0j,+1.15509e+06+632036j
2013-08-28 00:00:16 PST,+109671+0j,+1.15309e+06+631356j
2013-08-28 00:00:17 PST,+109617+0j,+1.15063e+06+630497j
2013-08-28 00:00:18 PST,+109669+0j,+1.14978e+06+630398j
2013-08-28 00:00:19 PST,+109704+0j,+1.14865e+06+630178j
2013-08-28 00:00:20 PST,+109719+0j,+1.14722e+06+629814j
2013-08-28 00:00:21 PST,+109715+0j,+1.14466e+06+629070j
2013-08-28 00:00:22 PST,+109727+0j,+1.14231e+06+628430j
2013-08-28 00:00:23 PST,+109757+0j,+1.14022e+06+627923j
2013-08-28 00:00:24 PST,+109784+0j,+1.13807e+06+627386j
2013-08-28 00:00:25 PST,+109800+0j,+1.13577e+06+626775j
2013-08-28 00:00:26 PST,+109822+0j,+1.13753e+06+627342j
2013-08-28 00:00:27 PST,+109850+0j,+1.13968e+06+628038j
2013-08-28 00:00:28 PST,+109840+0j,+1.14128e+06+628467j
2013-08-28 00:00:29 PST,+109829+0j,+1.14285e+06+628885j
