# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 23:18:14 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+83992.8+0j,+807379+463982j
2013-08-28 00:00:02 PST,+105956+0j,+1.10393e+06+606667j
2013-08-28 00:00:03 PST,+105646+0j,+1.10174e+06+605169j
2013-08-28 00:00:04 PST,+100629+0j,+1.03154e+06+571136j
2013-08-28 00:00:05 PST,+102250+0j,+1.05686e+06+582856j
2013-08-28 00:00:06 PST,+103216+0j,+1.06611e+06+588170j
2013-08-28 00:00:07 PST,+102744+0j,+1.05452e+06+583534j
2013-08-28 00:00:08 PST,+102052+0j,+1.03995e+06+577444j
2013-08-28 00:00:09 PST,+102268+0j,+1.03825e+06+577552j
2013-08-28 00:00:10 PST,+102565+0j,+1.03765e+06+578199j
2013-08-28 00:00:11 PST,+102570+0j,+1.04014e+06+578926j
2013-08-28 00:00:12 PST,+102555+0j,+1.04253e+06+579573j
2013-08-28 00:00:13 PST,+102463+0j,+1.04384e+06+579701j
2013-08-28 00:00:14 PST,+102465+0j,+1.04649e+06+580459j
2013-08-28 00:00:15 PST,+102342+0j,+1.04734e+06+580377j
2013-08-28 00:00:16 PST,+102273+0j,+1.04511e+06+579539j
2013-08-28 00:00:17 PST,+102256+0j,+1.04343e+06+579007j
2013-08-28 00:00:18 PST,+102306+0j,+1.0427e+06+578929j
2013-08-28 00:00:19 PST,+102358+0j,+1.04201e+06+578877j
2013-08-28 00:00:20 PST,+102371+0j,+1.04075e+06+578550j
2013-08-28 00:00:21 PST,+102324+0j,+1.03792e+06+577614j
2013-08-28 00:00:22 PST,+102334+0j,+1.03585e+06+577041j
2013-08-28 00:00:23 PST,+102392+0j,+1.03446e+06+576801j
2013-08-28 00:00:24 PST,+102431+0j,+1.03277e+06+576425j
2013-08-28 00:00:25 PST,+102461+0j,+1.03099e+06+575999j
2013-08-28 00:00:26 PST,+102483+0j,+1.03254e+06+576507j
2013-08-28 00:00:27 PST,+102516+0j,+1.03452e+06+577163j
2013-08-28 00:00:28 PST,+102483+0j,+1.03557e+06+577376j
2013-08-28 00:00:29 PST,+102459+0j,+1.03676e+06+577652j
