# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Wed Feb  9 20:10:02 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+229722+0j,+3.79292e+06+1.85148e+06j
2013-08-28 00:00:02 PST,+236870+0j,+4.01362e+06+1.94958e+06j
2013-08-28 00:00:03 PST,+233210+0j,+3.91701e+06+1.9038e+06j
2013-08-28 00:00:04 PST,+231907+0j,+3.89008e+06+1.88969e+06j
2013-08-28 00:00:05 PST,+232195+0j,+3.90988e+06+1.8967e+06j
2013-08-28 00:00:06 PST,+232240+0j,+3.88742e+06+1.89061e+06j
2013-08-28 00:00:07 PST,+232104+0j,+3.85911e+06+1.88202e+06j
2013-08-28 00:00:08 PST,+232129+0j,+3.83559e+06+1.87554e+06j
2013-08-28 00:00:09 PST,+232247+0j,+3.81471e+06+1.87028e+06j
2013-08-28 00:00:10 PST,+232221+0j,+3.7896e+06+1.86316e+06j
2013-08-28 00:00:11 PST,+232155+0j,+3.79997e+06+1.86574e+06j
2013-08-28 00:00:12 PST,+232185+0j,+3.8142e+06+1.86986e+06j
2013-08-28 00:00:13 PST,+232217+0j,+3.82843e+06+1.874e+06j
2013-08-28 00:00:14 PST,+232169+0j,+3.84034e+06+1.8771e+06j
2013-08-28 00:00:15 PST,+232107+0j,+3.85186e+06+1.88001e+06j
2013-08-28 00:00:16 PST,+232065+0j,+3.84419e+06+1.87764e+06j
2013-08-28 00:00:17 PST,+232054+0j,+3.83654e+06+1.87544e+06j
2013-08-28 00:00:18 PST,+232114+0j,+3.83093e+06+1.87416e+06j
2013-08-28 00:00:19 PST,+232124+0j,+3.82386e+06+1.87224e+06j
2013-08-28 00:00:20 PST,+232118+0j,+3.81632e+06+1.87011e+06j
2013-08-28 00:00:21 PST,+232122+0j,+3.80538e+06+1.86707e+06j
2013-08-28 00:00:22 PST,+232149+0j,+3.79484e+06+1.86426e+06j
2013-08-28 00:00:23 PST,+232186+0j,+3.78458e+06+1.86157e+06j
2013-08-28 00:00:24 PST,+232206+0j,+3.77383e+06+1.85868e+06j
2013-08-28 00:00:25 PST,+232220+0j,+3.76292e+06+1.8557e+06j
2013-08-28 00:00:26 PST,+232243+0j,+3.77e+06+1.85781e+06j
2013-08-28 00:00:27 PST,+232270+0j,+3.77851e+06+1.86032e+06j
2013-08-28 00:00:28 PST,+232258+0j,+3.78591e+06+1.86233e+06j
2013-08-28 00:00:29 PST,+232244+0j,+3.79325e+06+1.86431e+06j
