# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 22:54:19 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+108618+0j,+1.14099e+06+624862j
2013-08-28 00:00:02 PST,+117307+0j,+1.27827e+06+689743j
2013-08-28 00:00:03 PST,+115515+0j,+1.25257e+06+676995j
2013-08-28 00:00:04 PST,+114002+0j,+1.23146e+06+666454j
2013-08-28 00:00:05 PST,+114502+0j,+1.2421e+06+670988j
2013-08-28 00:00:06 PST,+114777+0j,+1.24063e+06+671385j
2013-08-28 00:00:07 PST,+114681+0j,+1.23315e+06+668964j
2013-08-28 00:00:08 PST,+114467+0j,+1.22387e+06+665682j
2013-08-28 00:00:09 PST,+114480+0j,+1.21815e+06+664072j
2013-08-28 00:00:10 PST,+114385+0j,+1.21076e+06+661689j
2013-08-28 00:00:11 PST,+114379+0j,+1.21367e+06+662501j
2013-08-28 00:00:12 PST,+114475+0j,+1.2184e+06+664127j
2013-08-28 00:00:13 PST,+114448+0j,+1.22122e+06+664860j
2013-08-28 00:00:14 PST,+114375+0j,+1.22333e+06+665249j
2013-08-28 00:00:15 PST,+114322+0j,+1.22575e+06+665782j
2013-08-28 00:00:16 PST,+114296+0j,+1.22378e+06+665135j
2013-08-28 00:00:17 PST,+114264+0j,+1.22149e+06+664387j
2013-08-28 00:00:18 PST,+114306+0j,+1.22036e+06+664186j
2013-08-28 00:00:19 PST,+114314+0j,+1.21869e+06+663735j
2013-08-28 00:00:20 PST,+114304+0j,+1.21674e+06+663149j
2013-08-28 00:00:21 PST,+114295+0j,+1.21391e+06+662315j
2013-08-28 00:00:22 PST,+114308+0j,+1.21136e+06+661626j
2013-08-28 00:00:23 PST,+114321+0j,+1.2088e+06+660931j
2013-08-28 00:00:24 PST,+114317+0j,+1.20599e+06+660120j
2013-08-28 00:00:25 PST,+114338+0j,+1.20356e+06+659491j
2013-08-28 00:00:26 PST,+114350+0j,+1.20529e+06+660022j
2013-08-28 00:00:27 PST,+114362+0j,+1.20736e+06+660649j
2013-08-28 00:00:28 PST,+114350+0j,+1.20906e+06+661099j
2013-08-28 00:00:29 PST,+114335+0j,+1.21073e+06+661529j
