# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 22:54:19 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+361211+0j,+8.57007e+06+3.99177e+06j
2013-08-28 00:00:02 PST,+383635+0j,+9.61282e+06+4.44928e+06j
2013-08-28 00:00:03 PST,+361651+0j,+8.64436e+06+4.01573e+06j
2013-08-28 00:00:04 PST,+349481+0j,+8.14066e+06+3.78823e+06j
2013-08-28 00:00:05 PST,+354508+0j,+8.3844e+06+3.8919e+06j
2013-08-28 00:00:06 PST,+357600+0j,+8.46357e+06+3.93609e+06j
2013-08-28 00:00:07 PST,+356245+0j,+8.34727e+06+3.8939e+06j
2013-08-28 00:00:08 PST,+354609+0j,+8.22002e+06+3.84673e+06j
2013-08-28 00:00:09 PST,+353909+0j,+8.13366e+06+3.8177e+06j
2013-08-28 00:00:10 PST,+353423+0j,+8.0568e+06+3.79285e+06j
2013-08-28 00:00:11 PST,+353740+0j,+8.09858e+06+3.80674e+06j
2013-08-28 00:00:12 PST,+354672+0j,+8.16903e+06+3.83301e+06j
2013-08-28 00:00:13 PST,+354601+0j,+8.19706e+06+3.84033e+06j
2013-08-28 00:00:14 PST,+353968+0j,+8.20111e+06+3.83689e+06j
2013-08-28 00:00:15 PST,+353435+0j,+8.20921e+06+3.83535e+06j
2013-08-28 00:00:16 PST,+353110+0j,+8.1803e+06+3.82498e+06j
2013-08-28 00:00:17 PST,+352918+0j,+8.15504e+06+3.81661e+06j
2013-08-28 00:00:18 PST,+353218+0j,+8.15089e+06+3.81757e+06j
2013-08-28 00:00:19 PST,+353455+0j,+8.14394e+06+3.81732e+06j
2013-08-28 00:00:20 PST,+353357+0j,+8.12268e+06+3.81072e+06j
2013-08-28 00:00:21 PST,+353277+0j,+8.09368e+06+3.80207e+06j
2013-08-28 00:00:22 PST,+353320+0j,+8.06936e+06+3.79559e+06j
2013-08-28 00:00:23 PST,+353366+0j,+8.04508e+06+3.78917e+06j
2013-08-28 00:00:24 PST,+353418+0j,+8.02104e+06+3.78286e+06j
2013-08-28 00:00:25 PST,+353598+0j,+8.0024e+06+3.77895e+06j
2013-08-28 00:00:26 PST,+353770+0j,+8.02445e+06+3.78633e+06j
2013-08-28 00:00:27 PST,+353856+0j,+8.04599e+06+3.79294e+06j
2013-08-28 00:00:28 PST,+353729+0j,+8.05855e+06+3.79557e+06j
2013-08-28 00:00:29 PST,+353589+0j,+8.07063e+06+3.79792e+06j
