# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 23:27:13 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+90211.1+0j,+885016+501683j
2013-08-28 00:00:02 PST,+106410+0j,+1.11062e+06+609867j
2013-08-28 00:00:03 PST,+109202+0j,+1.15478e+06+630496j
2013-08-28 00:00:04 PST,+106493+0j,+1.11664e+06+611823j
2013-08-28 00:00:05 PST,+106788+0j,+1.12344e+06+614617j
2013-08-28 00:00:06 PST,+107314+0j,+1.1262e+06+616900j
2013-08-28 00:00:07 PST,+107108+0j,+1.11792e+06+613948j
2013-08-28 00:00:08 PST,+106839+0j,+1.10879e+06+610555j
2013-08-28 00:00:09 PST,+106993+0j,+1.10587e+06+610147j
2013-08-28 00:00:10 PST,+107146+0j,+1.1029e+06+609731j
2013-08-28 00:00:11 PST,+107057+0j,+1.10421e+06+609871j
2013-08-28 00:00:12 PST,+107047+0j,+1.10692e+06+610616j
2013-08-28 00:00:13 PST,+107083+0j,+1.1103e+06+611682j
2013-08-28 00:00:14 PST,+107023+0j,+1.11225e+06+612076j
2013-08-28 00:00:15 PST,+106964+0j,+1.11423e+06+612475j
2013-08-28 00:00:16 PST,+106961+0j,+1.11281e+06+612057j
2013-08-28 00:00:17 PST,+106935+0j,+1.11086e+06+611423j
2013-08-28 00:00:18 PST,+106953+0j,+1.10956e+06+611101j
2013-08-28 00:00:19 PST,+106963+0j,+1.10814e+06+610722j
2013-08-28 00:00:20 PST,+106984+0j,+1.10688e+06+610420j
2013-08-28 00:00:21 PST,+106987+0j,+1.10455e+06+609763j
2013-08-28 00:00:22 PST,+106985+0j,+1.1021e+06+609057j
2013-08-28 00:00:23 PST,+107019+0j,+1.10019e+06+608603j
2013-08-28 00:00:24 PST,+107044+0j,+1.09813e+06+608086j
2013-08-28 00:00:25 PST,+107058+0j,+1.09592e+06+607495j
2013-08-28 00:00:26 PST,+107074+0j,+1.09751e+06+607998j
2013-08-28 00:00:27 PST,+107095+0j,+1.09948e+06+608619j
2013-08-28 00:00:28 PST,+107082+0j,+1.10094e+06+609003j
2013-08-28 00:00:29 PST,+107065+0j,+1.10235e+06+609359j
