# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 23:27:13 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+231747+0j,+3.85152e+06+1.87807e+06j
2013-08-28 00:00:02 PST,+238468+0j,+4.06129e+06+1.97115e+06j
2013-08-28 00:00:03 PST,+233800+0j,+3.9344e+06+1.91166e+06j
2013-08-28 00:00:04 PST,+232483+0j,+3.90703e+06+1.89735e+06j
2013-08-28 00:00:05 PST,+232869+0j,+3.92978e+06+1.90568e+06j
2013-08-28 00:00:06 PST,+233048+0j,+3.91111e+06+1.90135e+06j
2013-08-28 00:00:07 PST,+232909+0j,+3.88254e+06+1.89265e+06j
2013-08-28 00:00:08 PST,+232870+0j,+3.85701e+06+1.8853e+06j
2013-08-28 00:00:09 PST,+232959+0j,+3.83513e+06+1.87961e+06j
2013-08-28 00:00:10 PST,+232983+0j,+3.81134e+06+1.87309e+06j
2013-08-28 00:00:11 PST,+232907+0j,+3.82148e+06+1.87557e+06j
2013-08-28 00:00:12 PST,+232911+0j,+3.83503e+06+1.87937e+06j
2013-08-28 00:00:13 PST,+232951+0j,+3.84961e+06+1.88364e+06j
2013-08-28 00:00:14 PST,+232862+0j,+3.8604e+06+1.88623e+06j
2013-08-28 00:00:15 PST,+232810+0j,+3.87228e+06+1.88928e+06j
2013-08-28 00:00:16 PST,+232814+0j,+3.86589e+06+1.8875e+06j
2013-08-28 00:00:17 PST,+232790+0j,+3.85782e+06+1.88512e+06j
2013-08-28 00:00:18 PST,+232813+0j,+3.85109e+06+1.88335e+06j
2013-08-28 00:00:19 PST,+232792+0j,+3.8431e+06+1.88102e+06j
2013-08-28 00:00:20 PST,+232809+0j,+3.83619e+06+1.87916e+06j
2013-08-28 00:00:21 PST,+232832+0j,+3.82572e+06+1.87635e+06j
2013-08-28 00:00:22 PST,+232836+0j,+3.81444e+06+1.87322e+06j
2013-08-28 00:00:23 PST,+232863+0j,+3.80384e+06+1.87039e+06j
2013-08-28 00:00:24 PST,+232875+0j,+3.79282e+06+1.86738e+06j
2013-08-28 00:00:25 PST,+232894+0j,+3.78197e+06+1.86445e+06j
2013-08-28 00:00:26 PST,+232914+0j,+3.789e+06+1.86652e+06j
2013-08-28 00:00:27 PST,+232930+0j,+3.79725e+06+1.86891e+06j
2013-08-28 00:00:28 PST,+232920+0j,+3.80473e+06+1.87095e+06j
2013-08-28 00:00:29 PST,+232905+0j,+3.81211e+06+1.87294e+06j
