# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 23:37:04 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+100293+0j,+1.02038e+06+567028j
2013-08-28 00:00:02 PST,+111679+0j,+1.18997e+06+647745j
2013-08-28 00:00:03 PST,+112190+0j,+1.20049e+06+652256j
2013-08-28 00:00:04 PST,+108859+0j,+1.15212e+06+628732j
2013-08-28 00:00:05 PST,+109824+0j,+1.16931e+06+636449j
2013-08-28 00:00:06 PST,+110376+0j,+1.17237e+06+638920j
2013-08-28 00:00:07 PST,+110165+0j,+1.16364e+06+635815j
2013-08-28 00:00:08 PST,+109711+0j,+1.15134e+06+630969j
2013-08-28 00:00:09 PST,+109805+0j,+1.1473e+06+630075j
2013-08-28 00:00:10 PST,+109993+0j,+1.14463e+06+629852j
2013-08-28 00:00:11 PST,+110026+0j,+1.14788e+06+630894j
2013-08-28 00:00:12 PST,+109997+0j,+1.15044e+06+631543j
2013-08-28 00:00:13 PST,+109931+0j,+1.15246e+06+631934j
2013-08-28 00:00:14 PST,+109954+0j,+1.15581e+06+632952j
2013-08-28 00:00:15 PST,+109908+0j,+1.15811e+06+633480j
2013-08-28 00:00:16 PST,+109869+0j,+1.15606e+06+632778j
2013-08-28 00:00:17 PST,+109836+0j,+1.15392e+06+632072j
2013-08-28 00:00:18 PST,+109869+0j,+1.15276e+06+631830j
2013-08-28 00:00:19 PST,+109914+0j,+1.15178e+06+631679j
2013-08-28 00:00:20 PST,+109933+0j,+1.1504e+06+631341j
2013-08-28 00:00:21 PST,+109907+0j,+1.14752e+06+630442j
2013-08-28 00:00:22 PST,+109911+0j,+1.14503e+06+629742j
2013-08-28 00:00:23 PST,+109944+0j,+1.14299e+06+629254j
2013-08-28 00:00:24 PST,+109974+0j,+1.14087e+06+628736j
2013-08-28 00:00:25 PST,+109994+0j,+1.13862e+06+628154j
2013-08-28 00:00:26 PST,+110009+0j,+1.14028e+06+628672j
2013-08-28 00:00:27 PST,+110028+0j,+1.14232e+06+629312j
2013-08-28 00:00:28 PST,+110011+0j,+1.14381e+06+629689j
2013-08-28 00:00:29 PST,+110001+0j,+1.1454e+06+630114j
