# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 23:47:59 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+214580+0j,+3.36961e+06+1.65897e+06j
2013-08-28 00:00:02 PST,+219444+0j,+3.51284e+06+1.72246e+06j
2013-08-28 00:00:03 PST,+208001+0j,+3.21206e+06+1.58392e+06j
2013-08-28 00:00:04 PST,+199098+0j,+2.9889e+06+1.48071e+06j
2013-08-28 00:00:05 PST,+202479+0j,+3.08465e+06+1.52286e+06j
2013-08-28 00:00:06 PST,+205572+0j,+3.1471e+06+1.5545e+06j
2013-08-28 00:00:07 PST,+204049+0j,+3.08854e+06+1.53107e+06j
2013-08-28 00:00:08 PST,+202447+0j,+3.02877e+06+1.507e+06j
2013-08-28 00:00:09 PST,+202773+0j,+3.01856e+06+1.50563e+06j
2013-08-28 00:00:10 PST,+203364+0j,+3.01489e+06+1.5073e+06j
2013-08-28 00:00:11 PST,+203362+0j,+3.02428e+06+1.50993e+06j
2013-08-28 00:00:12 PST,+203429+0j,+3.03621e+06+1.51356e+06j
2013-08-28 00:00:13 PST,+203374+0j,+3.04503e+06+1.5158e+06j
2013-08-28 00:00:14 PST,+203301+0j,+3.05336e+06+1.5178e+06j
2013-08-28 00:00:15 PST,+203183+0j,+3.06053e+06+1.51929e+06j
2013-08-28 00:00:16 PST,+202953+0j,+3.04968e+06+1.51517e+06j
2013-08-28 00:00:17 PST,+202807+0j,+3.04031e+06+1.5119e+06j
2013-08-28 00:00:18 PST,+203002+0j,+3.03975e+06+1.51258e+06j
2013-08-28 00:00:19 PST,+203230+0j,+3.03988e+06+1.51369e+06j
2013-08-28 00:00:20 PST,+203293+0j,+3.03587e+06+1.51284e+06j
2013-08-28 00:00:21 PST,+203242+0j,+3.02605e+06+1.50987e+06j
2013-08-28 00:00:22 PST,+203194+0j,+3.01618e+06+1.50688e+06j
2013-08-28 00:00:23 PST,+203266+0j,+3.00935e+06+1.50528e+06j
2013-08-28 00:00:24 PST,+203408+0j,+3.00427e+06+1.50451e+06j
2013-08-28 00:00:25 PST,+203501+0j,+2.99791e+06+1.50316e+06j
2013-08-28 00:00:26 PST,+203544+0j,+3.00389e+06+1.50504e+06j
2013-08-28 00:00:27 PST,+203604+0j,+3.01137e+06+1.50741e+06j
2013-08-28 00:00:28 PST,+203573+0j,+3.01651e+06+1.50871e+06j
2013-08-28 00:00:29 PST,+203513+0j,+3.02094e+06+1.50968e+06j
