# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 23:18:14 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+293381+0j,+5.8591e+06+2.78277e+06j
2013-08-28 00:00:02 PST,+369258+0j,+8.95521e+06+4.15805e+06j
2013-08-28 00:00:03 PST,+351793+0j,+8.21428e+06+3.8251e+06j
2013-08-28 00:00:04 PST,+332858+0j,+7.44281e+06+3.47875e+06j
2013-08-28 00:00:05 PST,+339477+0j,+7.74105e+06+3.60717e+06j
2013-08-28 00:00:06 PST,+344103+0j,+7.88401e+06+3.67902e+06j
2013-08-28 00:00:07 PST,+340637+0j,+7.68633e+06+3.5998e+06j
2013-08-28 00:00:08 PST,+336456+0j,+7.46299e+06+3.50881e+06j
2013-08-28 00:00:09 PST,+336760+0j,+7.42422e+06+3.50014e+06j
2013-08-28 00:00:10 PST,+338100+0j,+7.42692e+06+3.51011e+06j
2013-08-28 00:00:11 PST,+337985+0j,+7.44829e+06+3.51529e+06j
2013-08-28 00:00:12 PST,+338251+0j,+7.48734e+06+3.52795e+06j
2013-08-28 00:00:13 PST,+338219+0j,+7.51429e+06+3.53525e+06j
2013-08-28 00:00:14 PST,+337635+0j,+7.5187e+06+3.53244e+06j
2013-08-28 00:00:15 PST,+336923+0j,+7.51766e+06+3.52727e+06j
2013-08-28 00:00:16 PST,+336487+0j,+7.48623e+06+3.51553e+06j
2013-08-28 00:00:17 PST,+336382+0j,+7.46649e+06+3.50933e+06j
2013-08-28 00:00:18 PST,+336770+0j,+7.46685e+06+3.51208e+06j
2013-08-28 00:00:19 PST,+337117+0j,+7.46545e+06+3.51406e+06j
2013-08-28 00:00:20 PST,+337136+0j,+7.45072e+06+3.51008e+06j
2013-08-28 00:00:21 PST,+336840+0j,+7.41543e+06+3.49824e+06j
2013-08-28 00:00:22 PST,+336722+0j,+7.38681e+06+3.48948e+06j
2013-08-28 00:00:23 PST,+336954+0j,+7.37237e+06+3.48705e+06j
2013-08-28 00:00:24 PST,+337200+0j,+7.35837e+06+3.48485e+06j
2013-08-28 00:00:25 PST,+337369+0j,+7.34132e+06+3.48123e+06j
2013-08-28 00:00:26 PST,+337475+0j,+7.35907e+06+3.48692e+06j
2013-08-28 00:00:27 PST,+337584+0j,+7.37979e+06+3.49343e+06j
2013-08-28 00:00:28 PST,+337472+0j,+7.39159e+06+3.49599e+06j
2013-08-28 00:00:29 PST,+337334+0j,+7.4024e+06+3.49805e+06j
