# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Wed Feb  9 20:10:02 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+97272+0j,+978593+546906j
2013-08-28 00:00:02 PST,+109490+0j,+1.15661e+06+631841j
2013-08-28 00:00:03 PST,+111406+0j,+1.1884e+06+646508j
2013-08-28 00:00:04 PST,+107667+0j,+1.13417e+06+620179j
2013-08-28 00:00:05 PST,+108268+0j,+1.14567e+06+625202j
2013-08-28 00:00:06 PST,+109040+0j,+1.15209e+06+629255j
2013-08-28 00:00:07 PST,+108948+0j,+1.14532e+06+627050j
2013-08-28 00:00:08 PST,+108579+0j,+1.13446e+06+622876j
2013-08-28 00:00:09 PST,+108642+0j,+1.13006e+06+621791j
2013-08-28 00:00:10 PST,+108651+0j,+1.12483e+06+620324j
2013-08-28 00:00:11 PST,+108698+0j,+1.12823e+06+621433j
2013-08-28 00:00:12 PST,+108691+0j,+1.13105e+06+622224j
2013-08-28 00:00:13 PST,+108723+0j,+1.13447e+06+623290j
2013-08-28 00:00:14 PST,+108727+0j,+1.13746e+06+624159j
2013-08-28 00:00:15 PST,+108646+0j,+1.13918e+06+624427j
2013-08-28 00:00:16 PST,+108600+0j,+1.13708e+06+623689j
2013-08-28 00:00:17 PST,+108582+0j,+1.13519e+06+623096j
2013-08-28 00:00:18 PST,+108631+0j,+1.1343e+06+622974j
2013-08-28 00:00:19 PST,+108661+0j,+1.13313e+06+622729j
2013-08-28 00:00:20 PST,+108699+0j,+1.13207e+06+622534j
2013-08-28 00:00:21 PST,+108688+0j,+1.12947e+06+621762j
2013-08-28 00:00:22 PST,+108697+0j,+1.12711e+06+621109j
2013-08-28 00:00:23 PST,+108729+0j,+1.12508e+06+620621j
2013-08-28 00:00:24 PST,+108759+0j,+1.12303e+06+620121j
2013-08-28 00:00:25 PST,+108777+0j,+1.12081e+06+619541j
2013-08-28 00:00:26 PST,+108796+0j,+1.12249e+06+620079j
2013-08-28 00:00:27 PST,+108824+0j,+1.12462e+06+620765j
2013-08-28 00:00:28 PST,+108809+0j,+1.12609e+06+621146j
2013-08-28 00:00:29 PST,+108793+0j,+1.12757e+06+621524j
