# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Thu Jan 27 23:36:14 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+398127+0j,+1.02663e+07+4.74374e+06j
2013-08-28 00:00:02 PST,+413371+0j,+1.10482e+07+5.08356e+06j
2013-08-28 00:00:03 PST,+404914+0j,+1.06641e+07+4.9084e+06j
2013-08-28 00:00:04 PST,+404171+0j,+1.06619e+07+4.90183e+06j
2013-08-28 00:00:05 PST,+404416+0j,+1.07083e+07+4.91675e+06j
2013-08-28 00:00:06 PST,+404605+0j,+1.06455e+07+4.90073e+06j
2013-08-28 00:00:07 PST,+404639+0j,+1.05734e+07+4.88088e+06j
2013-08-28 00:00:08 PST,+404459+0j,+1.04908e+07+4.85652e+06j
2013-08-28 00:00:09 PST,+404567+0j,+1.04224e+07+4.83829e+06j
2013-08-28 00:00:10 PST,+404691+0j,+1.03545e+07+4.82043e+06j
2013-08-28 00:00:11 PST,+404776+0j,+1.03958e+07+4.83264e+06j
2013-08-28 00:00:12 PST,+404704+0j,+1.04328e+07+4.84237e+06j
2013-08-28 00:00:13 PST,+404665+0j,+1.04714e+07+4.85279e+06j
2013-08-28 00:00:14 PST,+404722+0j,+1.05147e+07+4.86526e+06j
2013-08-28 00:00:15 PST,+404663+0j,+1.05522e+07+4.87526e+06j
2013-08-28 00:00:16 PST,+404642+0j,+1.05315e+07+4.86929e+06j
2013-08-28 00:00:17 PST,+404625+0j,+1.05084e+07+4.86272e+06j
2013-08-28 00:00:18 PST,+404691+0j,+1.04892e+07+4.8579e+06j
2013-08-28 00:00:19 PST,+404731+0j,+1.04688e+07+4.85255e+06j
2013-08-28 00:00:20 PST,+404734+0j,+1.04466e+07+4.84642e+06j
2013-08-28 00:00:21 PST,+404754+0j,+1.04139e+07+4.83748e+06j
2013-08-28 00:00:22 PST,+404766+0j,+1.03801e+07+4.82818e+06j
2013-08-28 00:00:23 PST,+404789+0j,+1.03468e+07+4.81914e+06j
2013-08-28 00:00:24 PST,+404791+0j,+1.03125e+07+4.80964e+06j
2013-08-28 00:00:25 PST,+404808+0j,+1.02789e+07+4.80045e+06j
2013-08-28 00:00:26 PST,+404837+0j,+1.02998e+07+4.8065e+06j
2013-08-28 00:00:27 PST,+404857+0j,+1.03243e+07+4.81346e+06j
2013-08-28 00:00:28 PST,+404842+0j,+1.03472e+07+4.81968e+06j
2013-08-28 00:00:29 PST,+404827+0j,+1.037e+07+4.82589e+06j
