# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Thu Jan 27 23:36:14 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+397503+0j,+1.02364e+07+4.73049e+06j
2013-08-28 00:00:02 PST,+412473+0j,+1.10033e+07+5.06378e+06j
2013-08-28 00:00:03 PST,+404261+0j,+1.0632e+07+4.89423e+06j
2013-08-28 00:00:04 PST,+403548+0j,+1.06313e+07+4.88834e+06j
2013-08-28 00:00:05 PST,+403758+0j,+1.06759e+07+4.90242e+06j
2013-08-28 00:00:06 PST,+403938+0j,+1.06127e+07+4.88629e+06j
2013-08-28 00:00:07 PST,+403978+0j,+1.05412e+07+4.86664e+06j
2013-08-28 00:00:08 PST,+403788+0j,+1.04584e+07+4.84214e+06j
2013-08-28 00:00:09 PST,+403901+0j,+1.03904e+07+4.82406e+06j
2013-08-28 00:00:10 PST,+404020+0j,+1.03225e+07+4.80615e+06j
2013-08-28 00:00:11 PST,+404108+0j,+1.03638e+07+4.8184e+06j
2013-08-28 00:00:12 PST,+404031+0j,+1.04005e+07+4.828e+06j
2013-08-28 00:00:13 PST,+403989+0j,+1.04388e+07+4.83832e+06j
2013-08-28 00:00:14 PST,+404049+0j,+1.0482e+07+4.8508e+06j
2013-08-28 00:00:15 PST,+403988+0j,+1.05194e+07+4.86073e+06j
2013-08-28 00:00:16 PST,+403968+0j,+1.04988e+07+4.8548e+06j
2013-08-28 00:00:17 PST,+403951+0j,+1.04757e+07+4.84825e+06j
2013-08-28 00:00:18 PST,+404020+0j,+1.04568e+07+4.84351e+06j
2013-08-28 00:00:19 PST,+404060+0j,+1.04365e+07+4.83819e+06j
2013-08-28 00:00:20 PST,+404063+0j,+1.04143e+07+4.83207e+06j
2013-08-28 00:00:21 PST,+404084+0j,+1.03818e+07+4.82319e+06j
2013-08-28 00:00:22 PST,+404095+0j,+1.03481e+07+4.8139e+06j
2013-08-28 00:00:23 PST,+404118+0j,+1.03149e+07+4.80488e+06j
2013-08-28 00:00:24 PST,+404119+0j,+1.02807e+07+4.79539e+06j
2013-08-28 00:00:25 PST,+404135+0j,+1.02472e+07+4.78622e+06j
2013-08-28 00:00:26 PST,+404164+0j,+1.0268e+07+4.79224e+06j
2013-08-28 00:00:27 PST,+404183+0j,+1.02923e+07+4.79917e+06j
2013-08-28 00:00:28 PST,+404169+0j,+1.03151e+07+4.80538e+06j
2013-08-28 00:00:29 PST,+404154+0j,+1.03379e+07+4.81158e+06j
