# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 23:27:13 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+182709+0j,+2.56427e+06+1.29024e+06j
2013-08-28 00:00:02 PST,+201685+0j,+3.03836e+06+1.50624e+06j
2013-08-28 00:00:03 PST,+185422+0j,+2.64277e+06+1.32379e+06j
2013-08-28 00:00:04 PST,+172314+0j,+2.34545e+06+1.18598e+06j
2013-08-28 00:00:05 PST,+178009+0j,+2.48196e+06+1.24759e+06j
2013-08-28 00:00:06 PST,+182192+0j,+2.56542e+06+1.28843e+06j
2013-08-28 00:00:07 PST,+180037+0j,+2.50036e+06+1.26111e+06j
2013-08-28 00:00:08 PST,+178062+0j,+2.44063e+06+1.23613e+06j
2013-08-28 00:00:09 PST,+178279+0j,+2.43121e+06+1.23439e+06j
2013-08-28 00:00:10 PST,+179232+0j,+2.4383e+06+1.24033e+06j
2013-08-28 00:00:11 PST,+179513+0j,+2.45199e+06+1.24534e+06j
2013-08-28 00:00:12 PST,+179551+0j,+2.46084e+06+1.24798e+06j
2013-08-28 00:00:13 PST,+179350+0j,+2.46421e+06+1.2481e+06j
2013-08-28 00:00:14 PST,+179206+0j,+2.46884e+06+1.24882e+06j
2013-08-28 00:00:15 PST,+179012+0j,+2.47231e+06+1.249e+06j
2013-08-28 00:00:16 PST,+178641+0j,+2.46001e+06+1.24398e+06j
2013-08-28 00:00:17 PST,+178505+0j,+2.45253e+06+1.24133e+06j
2013-08-28 00:00:18 PST,+178839+0j,+2.45581e+06+1.24362e+06j
2013-08-28 00:00:19 PST,+179113+0j,+2.45769e+06+1.24529e+06j
2013-08-28 00:00:20 PST,+179102+0j,+2.45304e+06+1.24393e+06j
2013-08-28 00:00:21 PST,+178975+0j,+2.44355e+06+1.24075e+06j
2013-08-28 00:00:22 PST,+178934+0j,+2.43592e+06+1.23843e+06j
2013-08-28 00:00:23 PST,+179060+0j,+2.43207e+06+1.23785e+06j
2013-08-28 00:00:24 PST,+179222+0j,+2.42897e+06+1.23765e+06j
2013-08-28 00:00:25 PST,+179341+0j,+2.42487e+06+1.237e+06j
2013-08-28 00:00:26 PST,+179409+0j,+2.43022e+06+1.23879e+06j
2013-08-28 00:00:27 PST,+179465+0j,+2.43611e+06+1.24068e+06j
2013-08-28 00:00:28 PST,+179398+0j,+2.4392e+06+1.24128e+06j
2013-08-28 00:00:29 PST,+179309+0j,+2.44182e+06+1.24165e+06j
