# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Wed Feb  9 20:10:02 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+272401+0j,+5.12702e+06+2.45409e+06j
2013-08-28 00:00:02 PST,+375834+0j,+9.25309e+06+4.29001e+06j
2013-08-28 00:00:03 PST,+357111+0j,+8.44487e+06+3.92733e+06j
2013-08-28 00:00:04 PST,+331853+0j,+7.40163e+06+3.46047e+06j
2013-08-28 00:00:05 PST,+338146+0j,+7.68536e+06+3.58249e+06j
2013-08-28 00:00:06 PST,+343151+0j,+7.84395e+06+3.66124e+06j
2013-08-28 00:00:07 PST,+342129+0j,+7.74829e+06+3.62742e+06j
2013-08-28 00:00:08 PST,+339633+0j,+7.5928e+06+3.56682e+06j
2013-08-28 00:00:09 PST,+340252+0j,+7.56603e+06+3.56367e+06j
2013-08-28 00:00:10 PST,+339622+0j,+7.48833e+06+3.53769e+06j
2013-08-28 00:00:11 PST,+339489+0j,+7.50915e+06+3.5426e+06j
2013-08-28 00:00:12 PST,+339569+0j,+7.54099e+06+3.55197e+06j
2013-08-28 00:00:13 PST,+340175+0j,+7.59426e+06+3.571e+06j
2013-08-28 00:00:14 PST,+340343+0j,+7.6298e+06+3.58202e+06j
2013-08-28 00:00:15 PST,+339494+0j,+7.62332e+06+3.57438e+06j
2013-08-28 00:00:16 PST,+338944+0j,+7.58682e+06+3.56042e+06j
2013-08-28 00:00:17 PST,+338811+0j,+7.56569e+06+3.55365e+06j
2013-08-28 00:00:18 PST,+339228+0j,+7.56713e+06+3.5569e+06j
2013-08-28 00:00:19 PST,+339531+0j,+7.56381e+06+3.55807e+06j
2013-08-28 00:00:20 PST,+339776+0j,+7.55806e+06+3.55816e+06j
2013-08-28 00:00:21 PST,+339624+0j,+7.52812e+06+3.54879e+06j
2013-08-28 00:00:22 PST,+339710+0j,+7.50747e+06+3.54359e+06j
2013-08-28 00:00:23 PST,+339952+0j,+7.49301e+06+3.54128e+06j
2013-08-28 00:00:24 PST,+340133+0j,+7.47615e+06+3.5378e+06j
2013-08-28 00:00:25 PST,+340235+0j,+7.45594e+06+3.53291e+06j
2013-08-28 00:00:26 PST,+340374+0j,+7.47531e+06+3.53926e+06j
2013-08-28 00:00:27 PST,+340604+0j,+7.50125e+06+3.54805e+06j
2013-08-28 00:00:28 PST,+340522+0j,+7.51447e+06+3.55122e+06j
2013-08-28 00:00:29 PST,+340413+0j,+7.52673e+06+3.55388e+06j
