# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 23:47:59 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+81156.1+0j,+773453+447455j
2013-08-28 00:00:02 PST,+104689+0j,+1.08539e+06+597794j
2013-08-28 00:00:03 PST,+107565+0j,+1.13018e+06+618761j
2013-08-28 00:00:04 PST,+103898+0j,+1.07849e+06+593605j
2013-08-28 00:00:05 PST,+104418+0j,+1.08836e+06+597897j
2013-08-28 00:00:06 PST,+105116+0j,+1.09372e+06+601382j
2013-08-28 00:00:07 PST,+104886+0j,+1.08535e+06+598346j
2013-08-28 00:00:08 PST,+104447+0j,+1.07406e+06+593865j
2013-08-28 00:00:09 PST,+104569+0j,+1.07087e+06+593285j
2013-08-28 00:00:10 PST,+104781+0j,+1.06894e+06+593320j
2013-08-28 00:00:11 PST,+104786+0j,+1.07151e+06+594087j
2013-08-28 00:00:12 PST,+104713+0j,+1.07317e+06+594362j
2013-08-28 00:00:13 PST,+104707+0j,+1.07582e+06+595099j
2013-08-28 00:00:14 PST,+104719+0j,+1.07872e+06+595963j
2013-08-28 00:00:15 PST,+104649+0j,+1.08042e+06+596263j
2013-08-28 00:00:16 PST,+104623+0j,+1.07873e+06+595698j
2013-08-28 00:00:17 PST,+104600+0j,+1.0769e+06+595109j
2013-08-28 00:00:18 PST,+104624+0j,+1.07575e+06+594846j
2013-08-28 00:00:19 PST,+104664+0j,+1.07482e+06+594687j
2013-08-28 00:00:20 PST,+104701+0j,+1.07385e+06+594515j
2013-08-28 00:00:21 PST,+104685+0j,+1.07134e+06+593754j
2013-08-28 00:00:22 PST,+104686+0j,+1.06905e+06+593096j
2013-08-28 00:00:23 PST,+104726+0j,+1.06731e+06+592712j
2013-08-28 00:00:24 PST,+104765+0j,+1.06555e+06+592317j
2013-08-28 00:00:25 PST,+104787+0j,+1.06354e+06+591802j
2013-08-28 00:00:26 PST,+104804+0j,+1.0651e+06+592302j
2013-08-28 00:00:27 PST,+104830+0j,+1.06705e+06+592930j
2013-08-28 00:00:28 PST,+104813+0j,+1.0684e+06+593273j
2013-08-28 00:00:29 PST,+104799+0j,+1.06979e+06+593632j
