# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 17:14:09 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+397089+0j,+1.02165e+07+4.72169e+06j
2013-08-28 00:00:02 PST,+411626+0j,+1.09611e+07+5.04515e+06j
2013-08-28 00:00:03 PST,+403194+0j,+1.05797e+07+4.87115e+06j
2013-08-28 00:00:04 PST,+402390+0j,+1.05744e+07+4.86327e+06j
2013-08-28 00:00:05 PST,+402985+0j,+1.06377e+07+4.88566e+06j
2013-08-28 00:00:06 PST,+402772+0j,+1.05555e+07+4.86109e+06j
2013-08-28 00:00:07 PST,+402839+0j,+1.04858e+07+4.84214e+06j
2013-08-28 00:00:08 PST,+402844+0j,+1.04129e+07+4.82189e+06j
2013-08-28 00:00:09 PST,+402712+0j,+1.03334e+07+4.79877e+06j
2013-08-28 00:00:10 PST,+402711+0j,+1.02602e+07+4.77841e+06j
2013-08-28 00:00:11 PST,+402854+0j,+1.0304e+07+4.79173e+06j
2013-08-28 00:00:12 PST,+402844+0j,+1.03436e+07+4.80269e+06j
2013-08-28 00:00:13 PST,+402746+0j,+1.03789e+07+4.81175e+06j
2013-08-28 00:00:14 PST,+402791+0j,+1.04213e+07+4.82385e+06j
2013-08-28 00:00:15 PST,+402757+0j,+1.04597e+07+4.83429e+06j
2013-08-28 00:00:16 PST,+402794+0j,+1.0442e+07+4.82962e+06j
2013-08-28 00:00:17 PST,+402757+0j,+1.0418e+07+4.82267e+06j
2013-08-28 00:00:18 PST,+402781+0j,+1.03971e+07+4.81701e+06j
2013-08-28 00:00:19 PST,+402872+0j,+1.03794e+07+4.81281e+06j
2013-08-28 00:00:20 PST,+402860+0j,+1.03566e+07+4.8064e+06j
2013-08-28 00:00:21 PST,+402897+0j,+1.0325e+07+4.7979e+06j
2013-08-28 00:00:22 PST,+402928+0j,+1.02924e+07+4.7891e+06j
2013-08-28 00:00:23 PST,+402945+0j,+1.02592e+07+4.78001e+06j
2013-08-28 00:00:24 PST,+402975+0j,+1.02266e+07+4.7712e+06j
2013-08-28 00:00:25 PST,+402989+0j,+1.01932e+07+4.76204e+06j
2013-08-28 00:00:26 PST,+403023+0j,+1.02141e+07+4.76814e+06j
2013-08-28 00:00:27 PST,+403043+0j,+1.02383e+07+4.77503e+06j
2013-08-28 00:00:28 PST,+403014+0j,+1.02603e+07+4.7809e+06j
2013-08-28 00:00:29 PST,+402995+0j,+1.02827e+07+4.78697e+06j
