# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 22:54:19 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+139939+0j,+1.66598e+06+873278j
2013-08-28 00:00:02 PST,+211395+0j,+3.29332e+06+1.62254e+06j
2013-08-28 00:00:03 PST,+199957+0j,+3.0025e+06+1.48838e+06j
2013-08-28 00:00:04 PST,+186956+0j,+2.68693e+06+1.34273e+06j
2013-08-28 00:00:05 PST,+190782+0j,+2.78789e+06+1.3876e+06j
2013-08-28 00:00:06 PST,+193623+0j,+2.84197e+06+1.41518e+06j
2013-08-28 00:00:07 PST,+192858+0j,+2.80623e+06+1.40176e+06j
2013-08-28 00:00:08 PST,+191706+0j,+2.76141e+06+1.38414e+06j
2013-08-28 00:00:09 PST,+191277+0j,+2.73449e+06+1.37472e+06j
2013-08-28 00:00:10 PST,+190848+0j,+2.70776e+06+1.36536e+06j
2013-08-28 00:00:11 PST,+191000+0j,+2.71971e+06+1.36935e+06j
2013-08-28 00:00:12 PST,+191811+0j,+2.74823e+06+1.38091e+06j
2013-08-28 00:00:13 PST,+192012+0j,+2.76226e+06+1.3857e+06j
2013-08-28 00:00:14 PST,+191606+0j,+2.76145e+06+1.38372e+06j
2013-08-28 00:00:15 PST,+190990+0j,+2.75552e+06+1.37938e+06j
2013-08-28 00:00:16 PST,+190723+0j,+2.74465e+06+1.37516e+06j
2013-08-28 00:00:17 PST,+190774+0j,+2.74093e+06+1.37433e+06j
2013-08-28 00:00:18 PST,+191039+0j,+2.74236e+06+1.3759e+06j
2013-08-28 00:00:19 PST,+191128+0j,+2.73954e+06+1.37548e+06j
2013-08-28 00:00:20 PST,+191085+0j,+2.73349e+06+1.37361e+06j
2013-08-28 00:00:21 PST,+191055+0j,+2.72528e+06+1.37117e+06j
2013-08-28 00:00:22 PST,+191054+0j,+2.7176e+06+1.36901e+06j
2013-08-28 00:00:23 PST,+191104+0j,+2.71115e+06+1.36742e+06j
2013-08-28 00:00:24 PST,+191152+0j,+2.70461e+06+1.36579e+06j
2013-08-28 00:00:25 PST,+191259+0j,+2.69949e+06+1.36482e+06j
2013-08-28 00:00:26 PST,+191386+0j,+2.70687e+06+1.36744e+06j
2013-08-28 00:00:27 PST,+191475+0j,+2.71424e+06+1.3699e+06j
2013-08-28 00:00:28 PST,+191375+0j,+2.71708e+06+1.37028e+06j
2013-08-28 00:00:29 PST,+191251+0j,+2.71938e+06+1.37039e+06j
