# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 23:37:04 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+174078+0j,+2.36614e+06+1.1989e+06j
2013-08-28 00:00:02 PST,+197765+0j,+2.93848e+06+1.46058e+06j
2013-08-28 00:00:03 PST,+183668+0j,+2.601e+06+1.30462e+06j
2013-08-28 00:00:04 PST,+171311+0j,+2.32296e+06+1.17562e+06j
2013-08-28 00:00:05 PST,+176187+0j,+2.43987e+06+1.22827e+06j
2013-08-28 00:00:06 PST,+180136+0j,+2.51728e+06+1.26631e+06j
2013-08-28 00:00:07 PST,+178114+0j,+2.45612e+06+1.24071e+06j
2013-08-28 00:00:08 PST,+176054+0j,+2.3952e+06+1.21512e+06j
2013-08-28 00:00:09 PST,+176331+0j,+2.38741e+06+1.21407e+06j
2013-08-28 00:00:10 PST,+177147+0j,+2.39154e+06+1.21858e+06j
2013-08-28 00:00:11 PST,+177271+0j,+2.40149e+06+1.22187e+06j
2013-08-28 00:00:12 PST,+177375+0j,+2.4116e+06+1.22514e+06j
2013-08-28 00:00:13 PST,+177291+0j,+2.41746e+06+1.22647e+06j
2013-08-28 00:00:14 PST,+177146+0j,+2.42193e+06+1.22714e+06j
2013-08-28 00:00:15 PST,+176925+0j,+2.42468e+06+1.22698e+06j
2013-08-28 00:00:16 PST,+176606+0j,+2.41369e+06+1.22258e+06j
2013-08-28 00:00:17 PST,+176458+0j,+2.40608e+06+1.21985e+06j
2013-08-28 00:00:18 PST,+176742+0j,+2.40824e+06+1.22161e+06j
2013-08-28 00:00:19 PST,+177029+0j,+2.41044e+06+1.22341e+06j
2013-08-28 00:00:20 PST,+177070+0j,+2.40711e+06+1.22263e+06j
2013-08-28 00:00:21 PST,+176966+0j,+2.3983e+06+1.21974e+06j
2013-08-28 00:00:22 PST,+176906+0j,+2.39039e+06+1.21727e+06j
2013-08-28 00:00:23 PST,+177013+0j,+2.38623e+06+1.21652e+06j
2013-08-28 00:00:24 PST,+177182+0j,+2.3834e+06+1.21642e+06j
2013-08-28 00:00:25 PST,+177297+0j,+2.37936e+06+1.21576e+06j
2013-08-28 00:00:26 PST,+177363+0j,+2.38457e+06+1.21751e+06j
2013-08-28 00:00:27 PST,+177434+0j,+2.39066e+06+1.21951e+06j
2013-08-28 00:00:28 PST,+177376+0j,+2.39388e+06+1.22019e+06j
2013-08-28 00:00:29 PST,+177291+0j,+2.39649e+06+1.22058e+06j
