# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 23:27:13 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+215738+0j,+3.40106e+06+1.6733e+06j
2013-08-28 00:00:02 PST,+220671+0j,+3.54698e+06+1.73798e+06j
2013-08-28 00:00:03 PST,+209342+0j,+3.24772e+06+1.60016e+06j
2013-08-28 00:00:04 PST,+200755+0j,+3.03144e+06+1.5001e+06j
2013-08-28 00:00:05 PST,+204310+0j,+3.13252e+06+1.54464e+06j
2013-08-28 00:00:06 PST,+207194+0j,+3.18979e+06+1.57396e+06j
2013-08-28 00:00:07 PST,+205628+0j,+3.12953e+06+1.5498e+06j
2013-08-28 00:00:08 PST,+204100+0j,+3.07109e+06+1.52641e+06j
2013-08-28 00:00:09 PST,+204500+0j,+3.06251e+06+1.52584e+06j
2013-08-28 00:00:10 PST,+205114+0j,+3.05924e+06+1.52775e+06j
2013-08-28 00:00:11 PST,+205099+0j,+3.06843e+06+1.53026e+06j
2013-08-28 00:00:12 PST,+205181+0j,+3.08097e+06+1.53413e+06j
2013-08-28 00:00:13 PST,+205114+0j,+3.08961e+06+1.53627e+06j
2013-08-28 00:00:14 PST,+204937+0j,+3.09543e+06+1.5371e+06j
2013-08-28 00:00:15 PST,+204752+0j,+3.101e+06+1.53782e+06j
2013-08-28 00:00:16 PST,+204578+0j,+3.09146e+06+1.53433e+06j
2013-08-28 00:00:17 PST,+204502+0j,+3.08381e+06+1.53182e+06j
2013-08-28 00:00:18 PST,+204679+0j,+3.08271e+06+1.53229e+06j
2013-08-28 00:00:19 PST,+204837+0j,+3.08104e+06+1.53255e+06j
2013-08-28 00:00:20 PST,+204846+0j,+3.07554e+06+1.53108e+06j
2013-08-28 00:00:21 PST,+204781+0j,+3.06521e+06+1.52789e+06j
2013-08-28 00:00:22 PST,+204749+0j,+3.05562e+06+1.52505e+06j
2013-08-28 00:00:23 PST,+204835+0j,+3.04903e+06+1.52359e+06j
2013-08-28 00:00:24 PST,+204958+0j,+3.04334e+06+1.52256e+06j
2013-08-28 00:00:25 PST,+205032+0j,+3.03638e+06+1.52096e+06j
2013-08-28 00:00:26 PST,+205072+0j,+3.04238e+06+1.52283e+06j
2013-08-28 00:00:27 PST,+205128+0j,+3.04985e+06+1.52518e+06j
2013-08-28 00:00:28 PST,+205083+0j,+3.05472e+06+1.52635e+06j
2013-08-28 00:00:29 PST,+205012+0j,+3.05897e+06+1.52721e+06j
