# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Wed Feb  9 20:10:02 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+102981+0j,+1.05845e+06+585320j
2013-08-28 00:00:02 PST,+111507+0j,+1.18734e+06+646491j
2013-08-28 00:00:03 PST,+112347+0j,+1.20292e+06+653414j
2013-08-28 00:00:04 PST,+110927+0j,+1.18364e+06+643739j
2013-08-28 00:00:05 PST,+110986+0j,+1.18716e+06+644922j
2013-08-28 00:00:06 PST,+111118+0j,+1.18373e+06+644313j
2013-08-28 00:00:07 PST,+111012+0j,+1.1765e+06+641951j
2013-08-28 00:00:08 PST,+110956+0j,+1.17009e+06+639950j
2013-08-28 00:00:09 PST,+111054+0j,+1.166e+06+639057j
2013-08-28 00:00:10 PST,+111066+0j,+1.16058e+06+637549j
2013-08-28 00:00:11 PST,+111021+0j,+1.16271e+06+638033j
2013-08-28 00:00:12 PST,+111026+0j,+1.16587e+06+638948j
2013-08-28 00:00:13 PST,+111064+0j,+1.16949e+06+640091j
2013-08-28 00:00:14 PST,+111028+0j,+1.17201e+06+640712j
2013-08-28 00:00:15 PST,+110975+0j,+1.17425e+06+641200j
2013-08-28 00:00:16 PST,+110957+0j,+1.1725e+06+640642j
2013-08-28 00:00:17 PST,+110952+0j,+1.17074e+06+640124j
2013-08-28 00:00:18 PST,+110991+0j,+1.16965e+06+639921j
2013-08-28 00:00:19 PST,+111001+0j,+1.1681e+06+639508j
2013-08-28 00:00:20 PST,+111002+0j,+1.16643e+06+639035j
2013-08-28 00:00:21 PST,+110998+0j,+1.16383e+06+638282j
2013-08-28 00:00:22 PST,+111013+0j,+1.16145e+06+637644j
2013-08-28 00:00:23 PST,+111044+0j,+1.15932e+06+637126j
2013-08-28 00:00:24 PST,+111063+0j,+1.157e+06+636518j
2013-08-28 00:00:25 PST,+111071+0j,+1.15452e+06+635838j
2013-08-28 00:00:26 PST,+111086+0j,+1.15622e+06+636369j
2013-08-28 00:00:27 PST,+111106+0j,+1.15829e+06+637015j
2013-08-28 00:00:28 PST,+111097+0j,+1.15994e+06+637459j
2013-08-28 00:00:29 PST,+111087+0j,+1.16157e+06+637898j
