# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Wed Feb  9 20:10:02 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+217601+0j,+3.45199e+06+1.6965e+06j
2013-08-28 00:00:02 PST,+230117+0j,+3.81545e+06+1.85978e+06j
2013-08-28 00:00:03 PST,+226674+0j,+3.72721e+06+1.81788e+06j
2013-08-28 00:00:04 PST,+224496+0j,+3.67566e+06+1.79269e+06j
2013-08-28 00:00:05 PST,+224842+0j,+3.69613e+06+1.80015e+06j
2013-08-28 00:00:06 PST,+224779+0j,+3.67204e+06+1.79308e+06j
2013-08-28 00:00:07 PST,+224517+0j,+3.64189e+06+1.78334e+06j
2013-08-28 00:00:08 PST,+224609+0j,+3.62178e+06+1.77814e+06j
2013-08-28 00:00:09 PST,+224832+0j,+3.60519e+06+1.77462e+06j
2013-08-28 00:00:10 PST,+224839+0j,+3.5826e+06+1.76832e+06j
2013-08-28 00:00:11 PST,+224728+0j,+3.59101e+06+1.77016e+06j
2013-08-28 00:00:12 PST,+224734+0j,+3.60368e+06+1.77372e+06j
2013-08-28 00:00:13 PST,+224809+0j,+3.61827e+06+1.77816e+06j
2013-08-28 00:00:14 PST,+224744+0j,+3.62891e+06+1.78084e+06j
2013-08-28 00:00:15 PST,+224648+0j,+3.63869e+06+1.78311e+06j
2013-08-28 00:00:16 PST,+224611+0j,+3.63159e+06+1.78092e+06j
2013-08-28 00:00:17 PST,+224617+0j,+3.62487e+06+1.77906e+06j
2013-08-28 00:00:18 PST,+224713+0j,+3.62071e+06+1.77836e+06j
2013-08-28 00:00:19 PST,+224724+0j,+3.6141e+06+1.77657e+06j
2013-08-28 00:00:20 PST,+224705+0j,+3.60669e+06+1.77441e+06j
2013-08-28 00:00:21 PST,+224696+0j,+3.59604e+06+1.77138e+06j
2013-08-28 00:00:22 PST,+224730+0j,+3.58642e+06+1.76886e+06j
2013-08-28 00:00:23 PST,+224798+0j,+3.57769e+06+1.76675e+06j
2013-08-28 00:00:24 PST,+224830+0j,+3.56796e+06+1.76419e+06j
2013-08-28 00:00:25 PST,+224840+0j,+3.55764e+06+1.76137e+06j
2013-08-28 00:00:26 PST,+224867+0j,+3.56439e+06+1.76339e+06j
2013-08-28 00:00:27 PST,+224899+0j,+3.57254e+06+1.76582e+06j
2013-08-28 00:00:28 PST,+224883+0j,+3.57934e+06+1.76765e+06j
2013-08-28 00:00:29 PST,+224866+0j,+3.58614e+06+1.76947e+06j
