# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Wed Feb  9 20:10:02 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+79761.5+0j,+757117+439486j
2013-08-28 00:00:02 PST,+109673+0j,+1.15938e+06+633160j
2013-08-28 00:00:03 PST,+111120+0j,+1.184e+06+644412j
2013-08-28 00:00:04 PST,+108094+0j,+1.14057e+06+623230j
2013-08-28 00:00:05 PST,+108321+0j,+1.14649e+06+625572j
2013-08-28 00:00:06 PST,+108822+0j,+1.1488e+06+627684j
2013-08-28 00:00:07 PST,+108685+0j,+1.14137e+06+625166j
2013-08-28 00:00:08 PST,+108397+0j,+1.13176e+06+621579j
2013-08-28 00:00:09 PST,+108473+0j,+1.12757e+06+620592j
2013-08-28 00:00:10 PST,+108399+0j,+1.12113e+06+618549j
2013-08-28 00:00:11 PST,+108359+0j,+1.12324e+06+619039j
2013-08-28 00:00:12 PST,+108427+0j,+1.12717e+06+620349j
2013-08-28 00:00:13 PST,+108463+0j,+1.13062e+06+621441j
2013-08-28 00:00:14 PST,+108393+0j,+1.1325e+06+621787j
2013-08-28 00:00:15 PST,+108347+0j,+1.13473e+06+622294j
2013-08-28 00:00:16 PST,+108306+0j,+1.1327e+06+621593j
2013-08-28 00:00:17 PST,+108245+0j,+1.13018e+06+620694j
2013-08-28 00:00:18 PST,+108302+0j,+1.12942e+06+620634j
2013-08-28 00:00:19 PST,+108342+0j,+1.1284e+06+620458j
2013-08-28 00:00:20 PST,+108360+0j,+1.12706e+06+620127j
2013-08-28 00:00:21 PST,+108354+0j,+1.12455e+06+619395j
2013-08-28 00:00:22 PST,+108367+0j,+1.12227e+06+618776j
2013-08-28 00:00:23 PST,+108400+0j,+1.12028e+06+618303j
2013-08-28 00:00:24 PST,+108430+0j,+1.11823e+06+617803j
2013-08-28 00:00:25 PST,+108448+0j,+1.11601e+06+617223j
2013-08-28 00:00:26 PST,+108472+0j,+1.11777e+06+617794j
2013-08-28 00:00:27 PST,+108502+0j,+1.11991e+06+618494j
2013-08-28 00:00:28 PST,+108492+0j,+1.12145e+06+618905j
2013-08-28 00:00:29 PST,+108480+0j,+1.12298e+06+619307j
