# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Wed Feb  9 20:10:02 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+112349+0j,+1.19763e+06+651906j
2013-08-28 00:00:02 PST,+116350+0j,+1.26299e+06+682500j
2013-08-28 00:00:03 PST,+114941+0j,+1.24349e+06+672686j
2013-08-28 00:00:04 PST,+114079+0j,+1.23268e+06+667034j
2013-08-28 00:00:05 PST,+114192+0j,+1.23721e+06+668659j
2013-08-28 00:00:06 PST,+114159+0j,+1.2309e+06+666764j
2013-08-28 00:00:07 PST,+114026+0j,+1.22293e+06+664099j
2013-08-28 00:00:08 PST,+114052+0j,+1.21746e+06+662599j
2013-08-28 00:00:09 PST,+114154+0j,+1.21315e+06+661669j
2013-08-28 00:00:10 PST,+114133+0j,+1.20691e+06+659835j
2013-08-28 00:00:11 PST,+114087+0j,+1.20919e+06+660353j
2013-08-28 00:00:12 PST,+114111+0j,+1.21279e+06+661447j
2013-08-28 00:00:13 PST,+114142+0j,+1.21649e+06+662595j
2013-08-28 00:00:14 PST,+114113+0j,+1.21928e+06+663309j
2013-08-28 00:00:15 PST,+114073+0j,+1.22188e+06+663934j
2013-08-28 00:00:16 PST,+114052+0j,+1.21998e+06+663325j
2013-08-28 00:00:17 PST,+114050+0j,+1.21817e+06+662799j
2013-08-28 00:00:18 PST,+114088+0j,+1.21699e+06+662573j
2013-08-28 00:00:19 PST,+114093+0j,+1.21527e+06+662099j
2013-08-28 00:00:20 PST,+114085+0j,+1.21338e+06+661538j
2013-08-28 00:00:21 PST,+114083+0j,+1.21066e+06+660756j
2013-08-28 00:00:22 PST,+114101+0j,+1.20818e+06+660099j
2013-08-28 00:00:23 PST,+114126+0j,+1.20582e+06+659500j
2013-08-28 00:00:24 PST,+114140+0j,+1.20329e+06+658820j
2013-08-28 00:00:25 PST,+114148+0j,+1.20067e+06+658101j
2013-08-28 00:00:26 PST,+114161+0j,+1.20242e+06+658639j
2013-08-28 00:00:27 PST,+114178+0j,+1.20456e+06+659300j
2013-08-28 00:00:28 PST,+114171+0j,+1.20634e+06+659789j
2013-08-28 00:00:29 PST,+114163+0j,+1.20809e+06+660262j
