# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Wed Feb  9 20:10:02 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+86440.2+0j,+837401+478581j
2013-08-28 00:00:02 PST,+103707+0j,+1.07115e+06+590974j
2013-08-28 00:00:03 PST,+108040+0j,+1.13729e+06+622156j
2013-08-28 00:00:04 PST,+105189+0j,+1.09737e+06+602628j
2013-08-28 00:00:05 PST,+105191+0j,+1.09973e+06+603321j
2013-08-28 00:00:06 PST,+105660+0j,+1.10171e+06+605200j
2013-08-28 00:00:07 PST,+105572+0j,+1.09536e+06+603131j
2013-08-28 00:00:08 PST,+105444+0j,+1.08845e+06+600791j
2013-08-28 00:00:09 PST,+105565+0j,+1.08517e+06+600177j
2013-08-28 00:00:10 PST,+105578+0j,+1.0803e+06+598827j
2013-08-28 00:00:11 PST,+105544+0j,+1.08236e+06+599329j
2013-08-28 00:00:12 PST,+105597+0j,+1.0859e+06+600484j
2013-08-28 00:00:13 PST,+105639+0j,+1.08927e+06+601570j
2013-08-28 00:00:14 PST,+105583+0j,+1.09122e+06+601979j
2013-08-28 00:00:15 PST,+105523+0j,+1.09311e+06+602351j
2013-08-28 00:00:16 PST,+105490+0j,+1.09129e+06+601734j
2013-08-28 00:00:17 PST,+105460+0j,+1.08933e+06+601084j
2013-08-28 00:00:18 PST,+105513+0j,+1.08858e+06+601016j
2013-08-28 00:00:19 PST,+105543+0j,+1.08749e+06+600788j
2013-08-28 00:00:20 PST,+105552+0j,+1.08609e+06+600416j
2013-08-28 00:00:21 PST,+105549+0j,+1.08375e+06+599735j
2013-08-28 00:00:22 PST,+105566+0j,+1.08163e+06+599174j
2013-08-28 00:00:23 PST,+105605+0j,+1.07984e+06+598769j
2013-08-28 00:00:24 PST,+105632+0j,+1.07787e+06+598285j
2013-08-28 00:00:25 PST,+105647+0j,+1.07574e+06+597718j
2013-08-28 00:00:26 PST,+105670+0j,+1.0774e+06+598262j
2013-08-28 00:00:27 PST,+105699+0j,+1.07943e+06+598920j
2013-08-28 00:00:28 PST,+105684+0j,+1.08082e+06+599278j
2013-08-28 00:00:29 PST,+105667+0j,+1.08219e+06+599622j
