# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Thu Jan 27 23:36:14 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+232968+0j,+3.88708e+06+1.8942e+06j
2013-08-28 00:00:02 PST,+239829+0j,+4.10213e+06+1.98962e+06j
2013-08-28 00:00:03 PST,+235599+0j,+3.9876e+06+1.93572e+06j
2013-08-28 00:00:04 PST,+235265+0j,+3.98934e+06+1.93454e+06j
2013-08-28 00:00:05 PST,+235413+0j,+4.00541e+06+1.93977e+06j
2013-08-28 00:00:06 PST,+235484+0j,+3.98305e+06+1.93386e+06j
2013-08-28 00:00:07 PST,+235513+0j,+3.95892e+06+1.92726e+06j
2013-08-28 00:00:08 PST,+235428+0j,+3.93139e+06+1.91914e+06j
2013-08-28 00:00:09 PST,+235454+0j,+3.90719e+06+1.91249e+06j
2013-08-28 00:00:10 PST,+235507+0j,+3.88372e+06+1.9062e+06j
2013-08-28 00:00:11 PST,+235556+0j,+3.89778e+06+1.9104e+06j
2013-08-28 00:00:12 PST,+235521+0j,+3.91044e+06+1.91377e+06j
2013-08-28 00:00:13 PST,+235496+0j,+3.92342e+06+1.91727e+06j
2013-08-28 00:00:14 PST,+235531+0j,+3.93817e+06+1.92156e+06j
2013-08-28 00:00:15 PST,+235511+0j,+3.95128e+06+1.92514e+06j
2013-08-28 00:00:16 PST,+235496+0j,+3.94416e+06+1.92306e+06j
2013-08-28 00:00:17 PST,+235487+0j,+3.93635e+06+1.92083e+06j
2013-08-28 00:00:18 PST,+235523+0j,+3.92983e+06+1.91918e+06j
2013-08-28 00:00:19 PST,+235536+0j,+3.92265e+06+1.91724e+06j
2013-08-28 00:00:20 PST,+235534+0j,+3.91502e+06+1.9151e+06j
2013-08-28 00:00:21 PST,+235546+0j,+3.90397e+06+1.91207e+06j
2013-08-28 00:00:22 PST,+235552+0j,+3.89248e+06+1.90889e+06j
2013-08-28 00:00:23 PST,+235562+0j,+3.88114e+06+1.90577e+06j
2013-08-28 00:00:24 PST,+235564+0j,+3.86957e+06+1.90256e+06j
2013-08-28 00:00:25 PST,+235575+0j,+3.85823e+06+1.89945e+06j
2013-08-28 00:00:26 PST,+235588+0j,+3.86522e+06+1.90147e+06j
2013-08-28 00:00:27 PST,+235598+0j,+3.87347e+06+1.90383e+06j
2013-08-28 00:00:28 PST,+235591+0j,+3.88125e+06+1.90597e+06j
2013-08-28 00:00:29 PST,+235583+0j,+3.88898e+06+1.90808e+06j
