# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 23:37:04 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+173962+0j,+2.36354e+06+1.1977e+06j
2013-08-28 00:00:02 PST,+197856+0j,+2.94079e+06+1.46164e+06j
2013-08-28 00:00:03 PST,+183831+0j,+2.60487e+06+1.30639e+06j
2013-08-28 00:00:04 PST,+171510+0j,+2.3274e+06+1.17767e+06j
2013-08-28 00:00:05 PST,+176352+0j,+2.44367e+06+1.23001e+06j
2013-08-28 00:00:06 PST,+180281+0j,+2.52066e+06+1.26786e+06j
2013-08-28 00:00:07 PST,+178264+0j,+2.45956e+06+1.24229e+06j
2013-08-28 00:00:08 PST,+176204+0j,+2.39856e+06+1.21667e+06j
2013-08-28 00:00:09 PST,+176484+0j,+2.39082e+06+1.21565e+06j
2013-08-28 00:00:10 PST,+177295+0j,+2.39485e+06+1.22012e+06j
2013-08-28 00:00:11 PST,+177414+0j,+2.4047e+06+1.22337e+06j
2013-08-28 00:00:12 PST,+177520+0j,+2.41488e+06+1.22666e+06j
2013-08-28 00:00:13 PST,+177439+0j,+2.42081e+06+1.22802e+06j
2013-08-28 00:00:14 PST,+177292+0j,+2.42525e+06+1.22867e+06j
2013-08-28 00:00:15 PST,+177069+0j,+2.42796e+06+1.22849e+06j
2013-08-28 00:00:16 PST,+176753+0j,+2.41702e+06+1.22412e+06j
2013-08-28 00:00:17 PST,+176607+0j,+2.40942e+06+1.2214e+06j
2013-08-28 00:00:18 PST,+176888+0j,+2.41154e+06+1.22314e+06j
2013-08-28 00:00:19 PST,+177174+0j,+2.41371e+06+1.22492e+06j
2013-08-28 00:00:20 PST,+177216+0j,+2.41037e+06+1.22414e+06j
2013-08-28 00:00:21 PST,+177112+0j,+2.40156e+06+1.22126e+06j
2013-08-28 00:00:22 PST,+177052+0j,+2.39365e+06+1.21878e+06j
2013-08-28 00:00:23 PST,+177159+0j,+2.38947e+06+1.21803e+06j
2013-08-28 00:00:24 PST,+177327+0j,+2.38663e+06+1.21792e+06j
2013-08-28 00:00:25 PST,+177442+0j,+2.38258e+06+1.21726e+06j
2013-08-28 00:00:26 PST,+177508+0j,+2.38779e+06+1.21901e+06j
2013-08-28 00:00:27 PST,+177579+0j,+2.39389e+06+1.22101e+06j
2013-08-28 00:00:28 PST,+177522+0j,+2.39712e+06+1.2217e+06j
2013-08-28 00:00:29 PST,+177436+0j,+2.39974e+06+1.22209e+06j
