# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Wed Feb  9 20:10:02 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+86548.2+0j,+838742+479232j
2013-08-28 00:00:02 PST,+103735+0j,+1.07156e+06+591170j
2013-08-28 00:00:03 PST,+108064+0j,+1.13765e+06+622330j
2013-08-28 00:00:04 PST,+105214+0j,+1.09774e+06+602803j
2013-08-28 00:00:05 PST,+105213+0j,+1.10006e+06+603478j
2013-08-28 00:00:06 PST,+105683+0j,+1.10205e+06+605365j
2013-08-28 00:00:07 PST,+105593+0j,+1.09567e+06+603281j
2013-08-28 00:00:08 PST,+105463+0j,+1.08873e+06+600926j
2013-08-28 00:00:09 PST,+105584+0j,+1.08545e+06+600313j
2013-08-28 00:00:10 PST,+105599+0j,+1.0806e+06+598970j
2013-08-28 00:00:11 PST,+105566+0j,+1.08267e+06+599479j
2013-08-28 00:00:12 PST,+105618+0j,+1.08619e+06+600628j
2013-08-28 00:00:13 PST,+105659+0j,+1.08956e+06+601707j
2013-08-28 00:00:14 PST,+105603+0j,+1.09151e+06+602117j
2013-08-28 00:00:15 PST,+105543+0j,+1.0934e+06+602491j
2013-08-28 00:00:16 PST,+105511+0j,+1.0916e+06+601879j
2013-08-28 00:00:17 PST,+105481+0j,+1.08964e+06+601232j
2013-08-28 00:00:18 PST,+105534+0j,+1.08889e+06+601162j
2013-08-28 00:00:19 PST,+105564+0j,+1.08779e+06+600932j
2013-08-28 00:00:20 PST,+105573+0j,+1.08639e+06+600560j
2013-08-28 00:00:21 PST,+105570+0j,+1.08404e+06+599879j
2013-08-28 00:00:22 PST,+105586+0j,+1.08193e+06+599318j
2013-08-28 00:00:23 PST,+105625+0j,+1.08013e+06+598912j
2013-08-28 00:00:24 PST,+105653+0j,+1.07817e+06+598428j
2013-08-28 00:00:25 PST,+105668+0j,+1.07603e+06+597861j
2013-08-28 00:00:26 PST,+105691+0j,+1.0777e+06+598404j
2013-08-28 00:00:27 PST,+105720+0j,+1.07972e+06+599062j
2013-08-28 00:00:28 PST,+105704+0j,+1.08111e+06+599420j
2013-08-28 00:00:29 PST,+105687+0j,+1.08248e+06+599765j
