# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 23:37:04 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+214860+0j,+3.37721e+06+1.66243e+06j
2013-08-28 00:00:02 PST,+219710+0j,+3.52023e+06+1.72582e+06j
2013-08-28 00:00:03 PST,+208209+0j,+3.21758e+06+1.58644e+06j
2013-08-28 00:00:04 PST,+199359+0j,+2.99559e+06+1.48376e+06j
2013-08-28 00:00:05 PST,+202877+0j,+3.09501e+06+1.52758e+06j
2013-08-28 00:00:06 PST,+205907+0j,+3.15591e+06+1.55852e+06j
2013-08-28 00:00:07 PST,+204342+0j,+3.09612e+06+1.53453e+06j
2013-08-28 00:00:08 PST,+202753+0j,+3.03659e+06+1.51058e+06j
2013-08-28 00:00:09 PST,+203122+0j,+3.0274e+06+1.5097e+06j
2013-08-28 00:00:10 PST,+203726+0j,+3.02404e+06+1.51152e+06j
2013-08-28 00:00:11 PST,+203714+0j,+3.03319e+06+1.51403e+06j
2013-08-28 00:00:12 PST,+203798+0j,+3.04562e+06+1.51789e+06j
2013-08-28 00:00:13 PST,+203739+0j,+3.05435e+06+1.52008e+06j
2013-08-28 00:00:14 PST,+203605+0j,+3.06113e+06+1.52138e+06j
2013-08-28 00:00:15 PST,+203445+0j,+3.06726e+06+1.52237e+06j
2013-08-28 00:00:16 PST,+203239+0j,+3.05698e+06+1.51855e+06j
2013-08-28 00:00:17 PST,+203129+0j,+3.04855e+06+1.51567e+06j
2013-08-28 00:00:18 PST,+203321+0j,+3.0479e+06+1.51632e+06j
2013-08-28 00:00:19 PST,+203515+0j,+3.0472e+06+1.51701e+06j
2013-08-28 00:00:20 PST,+203547+0j,+3.04234e+06+1.51582e+06j
2013-08-28 00:00:21 PST,+203487+0j,+3.03228e+06+1.51274e+06j
2013-08-28 00:00:22 PST,+203448+0j,+3.0226e+06+1.50984e+06j
2013-08-28 00:00:23 PST,+203527+0j,+3.01594e+06+1.50833e+06j
2013-08-28 00:00:24 PST,+203661+0j,+3.01061e+06+1.50744e+06j
2013-08-28 00:00:25 PST,+203745+0j,+3.004e+06+1.50598e+06j
2013-08-28 00:00:26 PST,+203787+0j,+3.01e+06+1.50786e+06j
2013-08-28 00:00:27 PST,+203847+0j,+3.01749e+06+1.51024e+06j
2013-08-28 00:00:28 PST,+203808+0j,+3.02244e+06+1.51145e+06j
2013-08-28 00:00:29 PST,+203740+0j,+3.02669e+06+1.51233e+06j
