# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 23:37:04 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+175427+0j,+2.39656e+06+1.21295e+06j
2013-08-28 00:00:02 PST,+201456+0j,+3.03246e+06+1.50355e+06j
2013-08-28 00:00:03 PST,+188020+0j,+2.70527e+06+1.35244e+06j
2013-08-28 00:00:04 PST,+175990+0j,+2.42885e+06+1.22434e+06j
2013-08-28 00:00:05 PST,+180530+0j,+2.54086e+06+1.27459e+06j
2013-08-28 00:00:06 PST,+184252+0j,+2.61414e+06+1.31079e+06j
2013-08-28 00:00:07 PST,+182338+0j,+2.55388e+06+1.28576e+06j
2013-08-28 00:00:08 PST,+180331+0j,+2.49251e+06+1.26012e+06j
2013-08-28 00:00:09 PST,+180637+0j,+2.48481e+06+1.25924e+06j
2013-08-28 00:00:10 PST,+181409+0j,+2.48767e+06+1.26328e+06j
2013-08-28 00:00:11 PST,+181494+0j,+2.49711e+06+1.26627e+06j
2013-08-28 00:00:12 PST,+181612+0j,+2.50799e+06+1.26982e+06j
2013-08-28 00:00:13 PST,+181551+0j,+2.51471e+06+1.27148e+06j
2013-08-28 00:00:14 PST,+181397+0j,+2.51927e+06+1.27212e+06j
2013-08-28 00:00:15 PST,+181161+0j,+2.52195e+06+1.27187e+06j
2013-08-28 00:00:16 PST,+180874+0j,+2.51135e+06+1.26769e+06j
2013-08-28 00:00:17 PST,+180744+0j,+2.50388e+06+1.26506e+06j
2013-08-28 00:00:18 PST,+181005+0j,+2.50544e+06+1.26658e+06j
2013-08-28 00:00:19 PST,+181271+0j,+2.5071e+06+1.26815e+06j
2013-08-28 00:00:20 PST,+181316+0j,+2.50366e+06+1.26737e+06j
2013-08-28 00:00:21 PST,+181220+0j,+2.49467e+06+1.26446e+06j
2013-08-28 00:00:22 PST,+181163+0j,+2.48649e+06+1.26191e+06j
2013-08-28 00:00:23 PST,+181265+0j,+2.48195e+06+1.26105e+06j
2013-08-28 00:00:24 PST,+181429+0j,+2.47876e+06+1.26084e+06j
2013-08-28 00:00:25 PST,+181539+0j,+2.47434e+06+1.26007e+06j
2013-08-28 00:00:26 PST,+181603+0j,+2.4797e+06+1.26185e+06j
2013-08-28 00:00:27 PST,+181674+0j,+2.48606e+06+1.26393e+06j
2013-08-28 00:00:28 PST,+181618+0j,+2.4895e+06+1.26467e+06j
2013-08-28 00:00:29 PST,+181534+0j,+2.49234e+06+1.26512e+06j
