# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Wed Feb  9 20:10:02 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+172256+0j,+2.32541e+06+1.18008e+06j
2013-08-28 00:00:02 PST,+198304+0j,+2.9521e+06+1.46681e+06j
2013-08-28 00:00:03 PST,+184425+0j,+2.61898e+06+1.31287e+06j
2013-08-28 00:00:04 PST,+171481+0j,+2.32677e+06+1.17737e+06j
2013-08-28 00:00:05 PST,+175055+0j,+2.41391e+06+1.21634e+06j
2013-08-28 00:00:06 PST,+178840+0j,+2.48718e+06+1.25247e+06j
2013-08-28 00:00:07 PST,+178085+0j,+2.45544e+06+1.2404e+06j
2013-08-28 00:00:08 PST,+177090+0j,+2.41857e+06+1.22594e+06j
2013-08-28 00:00:09 PST,+177008+0j,+2.40258e+06+1.22111e+06j
2013-08-28 00:00:10 PST,+176691+0j,+2.38139e+06+1.21385e+06j
2013-08-28 00:00:11 PST,+176354+0j,+2.38098e+06+1.21235e+06j
2013-08-28 00:00:12 PST,+176760+0j,+2.39776e+06+1.21873e+06j
2013-08-28 00:00:13 PST,+177219+0j,+2.41585e+06+1.22571e+06j
2013-08-28 00:00:14 PST,+177272+0j,+2.42481e+06+1.22844e+06j
2013-08-28 00:00:15 PST,+176901+0j,+2.42415e+06+1.22673e+06j
2013-08-28 00:00:16 PST,+176462+0j,+2.41043e+06+1.22107e+06j
2013-08-28 00:00:17 PST,+176289+0j,+2.40225e+06+1.21809e+06j
2013-08-28 00:00:18 PST,+176555+0j,+2.40402e+06+1.21965e+06j
2013-08-28 00:00:19 PST,+176841+0j,+2.40622e+06+1.22145e+06j
2013-08-28 00:00:20 PST,+176938+0j,+2.40415e+06+1.22125e+06j
2013-08-28 00:00:21 PST,+176920+0j,+2.39728e+06+1.21926e+06j
2013-08-28 00:00:22 PST,+176923+0j,+2.39078e+06+1.21744e+06j
2013-08-28 00:00:23 PST,+177025+0j,+2.38648e+06+1.21664e+06j
2013-08-28 00:00:24 PST,+177124+0j,+2.38211e+06+1.21582e+06j
2013-08-28 00:00:25 PST,+177189+0j,+2.37696e+06+1.21465e+06j
2013-08-28 00:00:26 PST,+177271+0j,+2.38252e+06+1.21655e+06j
2013-08-28 00:00:27 PST,+177394+0j,+2.38979e+06+1.2191e+06j
2013-08-28 00:00:28 PST,+177377+0j,+2.3939e+06+1.22019e+06j
2013-08-28 00:00:29 PST,+177296+0j,+2.3966e+06+1.22063e+06j
