# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 21:37:46 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+356525+0j,+8.3659e+06+3.90107e+06j
2013-08-28 00:00:02 PST,+392018+0j,+1.00072e+07+4.62373e+06j
2013-08-28 00:00:03 PST,+379167+0j,+9.43615e+06+4.36614e+06j
2013-08-28 00:00:04 PST,+372935+0j,+9.17962e+06+4.24783e+06j
2013-08-28 00:00:05 PST,+374919+0j,+9.29995e+06+4.29627e+06j
2013-08-28 00:00:06 PST,+375723+0j,+9.2747e+06+4.29523e+06j
2013-08-28 00:00:07 PST,+375264+0j,+9.19025e+06+4.26824e+06j
2013-08-28 00:00:08 PST,+374438+0j,+9.08961e+06+4.23403e+06j
2013-08-28 00:00:09 PST,+373394+0j,+8.97984e+06+4.19567e+06j
2013-08-28 00:00:10 PST,+373549+0j,+8.92383e+06+4.18128e+06j
2013-08-28 00:00:11 PST,+374569+0j,+9.0009e+06+4.21036e+06j
2013-08-28 00:00:12 PST,+374596+0j,+9.03685e+06+4.22056e+06j
2013-08-28 00:00:13 PST,+373718+0j,+9.03215e+06+4.21265e+06j
2013-08-28 00:00:14 PST,+373297+0j,+9.04774e+06+4.21384e+06j
2013-08-28 00:00:15 PST,+373226+0j,+9.07895e+06+4.22204e+06j
2013-08-28 00:00:16 PST,+373263+0j,+9.06389e+06+4.21807e+06j
2013-08-28 00:00:17 PST,+373276+0j,+9.04546e+06+4.21304e+06j
2013-08-28 00:00:18 PST,+373169+0j,+9.02162e+06+4.20563e+06j
2013-08-28 00:00:19 PST,+373008+0j,+8.99542e+06+4.19716e+06j
2013-08-28 00:00:20 PST,+373017+0j,+8.97689e+06+4.19203e+06j
2013-08-28 00:00:21 PST,+373147+0j,+8.95413e+06+4.18664e+06j
2013-08-28 00:00:22 PST,+373189+0j,+8.92672e+06+4.17936e+06j
2013-08-28 00:00:23 PST,+373262+0j,+8.90077e+06+4.17269e+06j
2013-08-28 00:00:24 PST,+373380+0j,+8.87675e+06+4.1669e+06j
2013-08-28 00:00:25 PST,+373392+0j,+8.84797e+06+4.15902e+06j
2013-08-28 00:00:26 PST,+373430+0j,+8.86627e+06+4.1644e+06j
2013-08-28 00:00:27 PST,+373566+0j,+8.89231e+06+4.17263e+06j
2013-08-28 00:00:28 PST,+373571+0j,+8.91251e+06+4.17831e+06j
2013-08-28 00:00:29 PST,+373506+0j,+8.92966e+06+4.1826e+06j
