# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 23:27:13 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+183150+0j,+2.57461e+06+1.29501e+06j
2013-08-28 00:00:02 PST,+202269+0j,+3.05337e+06+1.5131e+06j
2013-08-28 00:00:03 PST,+186590+0j,+2.67078e+06+1.33663e+06j
2013-08-28 00:00:04 PST,+173594+0j,+2.3743e+06+1.19925e+06j
2013-08-28 00:00:05 PST,+179118+0j,+2.50779e+06+1.25943e+06j
2013-08-28 00:00:06 PST,+183168+0j,+2.58843e+06+1.299e+06j
2013-08-28 00:00:07 PST,+181048+0j,+2.5238e+06+1.2719e+06j
2013-08-28 00:00:08 PST,+179112+0j,+2.46455e+06+1.2472e+06j
2013-08-28 00:00:09 PST,+179297+0j,+2.45431e+06+1.24507e+06j
2013-08-28 00:00:10 PST,+180217+0j,+2.46057e+06+1.25069e+06j
2013-08-28 00:00:11 PST,+180499+0j,+2.4744e+06+1.25574e+06j
2013-08-28 00:00:12 PST,+180536+0j,+2.48332e+06+1.2584e+06j
2013-08-28 00:00:13 PST,+180332+0j,+2.48669e+06+1.2585e+06j
2013-08-28 00:00:14 PST,+180193+0j,+2.4915e+06+1.25929e+06j
2013-08-28 00:00:15 PST,+180003+0j,+2.49513e+06+1.25953e+06j
2013-08-28 00:00:16 PST,+179632+0j,+2.48273e+06+1.25447e+06j
2013-08-28 00:00:17 PST,+179494+0j,+2.47514e+06+1.25179e+06j
2013-08-28 00:00:18 PST,+179825+0j,+2.47833e+06+1.25404e+06j
2013-08-28 00:00:19 PST,+180096+0j,+2.48013e+06+1.25567e+06j
2013-08-28 00:00:20 PST,+180084+0j,+2.47542e+06+1.2543e+06j
2013-08-28 00:00:21 PST,+179958+0j,+2.46586e+06+1.2511e+06j
2013-08-28 00:00:22 PST,+179917+0j,+2.45814e+06+1.24875e+06j
2013-08-28 00:00:23 PST,+180040+0j,+2.45417e+06+1.24813e+06j
2013-08-28 00:00:24 PST,+180199+0j,+2.45095e+06+1.24789e+06j
2013-08-28 00:00:25 PST,+180316+0j,+2.44675e+06+1.2472e+06j
2013-08-28 00:00:26 PST,+180384+0j,+2.45215e+06+1.24901e+06j
2013-08-28 00:00:27 PST,+180439+0j,+2.45807e+06+1.2509e+06j
2013-08-28 00:00:28 PST,+180374+0j,+2.46124e+06+1.25153e+06j
2013-08-28 00:00:29 PST,+180287+0j,+2.46395e+06+1.25194e+06j
