# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 23:37:04 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+371468+0j,+9.02576e+06+4.1941e+06j
2013-08-28 00:00:02 PST,+379822+0j,+9.43612e+06+4.37107e+06j
2013-08-28 00:00:03 PST,+359841+0j,+8.56455e+06+3.98037e+06j
2013-08-28 00:00:04 PST,+345689+0j,+7.97866e+06+3.71644e+06j
2013-08-28 00:00:05 PST,+351522+0j,+8.2545e+06+3.83445e+06j
2013-08-28 00:00:06 PST,+356591+0j,+8.41951e+06+3.91657e+06j
2013-08-28 00:00:07 PST,+353993+0j,+8.25021e+06+3.85073e+06j
2013-08-28 00:00:08 PST,+351227+0j,+8.07617e+06+3.78257e+06j
2013-08-28 00:00:09 PST,+351827+0j,+8.0458e+06+3.77841e+06j
2013-08-28 00:00:10 PST,+352868+0j,+8.03352e+06+3.78242e+06j
2013-08-28 00:00:11 PST,+352762+0j,+8.05736e+06+3.78832e+06j
2013-08-28 00:00:12 PST,+352913+0j,+8.09463e+06+3.79971e+06j
2013-08-28 00:00:13 PST,+352948+0j,+8.12682e+06+3.80894e+06j
2013-08-28 00:00:14 PST,+352686+0j,+8.14644e+06+3.81253e+06j
2013-08-28 00:00:15 PST,+352300+0j,+8.16066e+06+3.81374e+06j
2013-08-28 00:00:16 PST,+352009+0j,+8.13335e+06+3.80407e+06j
2013-08-28 00:00:17 PST,+351902+0j,+8.11189e+06+3.79735e+06j
2013-08-28 00:00:18 PST,+352166+0j,+8.10621e+06+3.79763e+06j
2013-08-28 00:00:19 PST,+352454+0j,+8.1015e+06+3.79837e+06j
2013-08-28 00:00:20 PST,+352553+0j,+8.08877e+06+3.7955e+06j
2013-08-28 00:00:21 PST,+352462+0j,+8.05931e+06+3.7867e+06j
2013-08-28 00:00:22 PST,+352369+0j,+8.02935e+06+3.7777e+06j
2013-08-28 00:00:23 PST,+352501+0j,+8.00894e+06+3.77292e+06j
2013-08-28 00:00:24 PST,+352729+0j,+7.9923e+06+3.76997e+06j
2013-08-28 00:00:25 PST,+352860+0j,+7.97167e+06+3.76514e+06j
2013-08-28 00:00:26 PST,+352932+0j,+7.98948e+06+3.77063e+06j
2013-08-28 00:00:27 PST,+353043+0j,+8.01199e+06+3.77767e+06j
2013-08-28 00:00:28 PST,+352976+0j,+8.02702e+06+3.7814e+06j
2013-08-28 00:00:29 PST,+352855+0j,+8.03983e+06+3.78411e+06j
