# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 23:37:04 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+139684+0j,+1.66126e+06+871064j
2013-08-28 00:00:02 PST,+209200+0j,+3.23474e+06+1.59585e+06j
2013-08-28 00:00:03 PST,+199073+0j,+2.97994e+06+1.47808e+06j
2013-08-28 00:00:04 PST,+186394+0j,+2.67336e+06+1.33652e+06j
2013-08-28 00:00:05 PST,+190554+0j,+2.78227e+06+1.38503e+06j
2013-08-28 00:00:06 PST,+193607+0j,+2.84155e+06+1.41499e+06j
2013-08-28 00:00:07 PST,+191880+0j,+2.78224e+06+1.39075e+06j
2013-08-28 00:00:08 PST,+189708+0j,+2.71311e+06+1.3619e+06j
2013-08-28 00:00:09 PST,+189810+0j,+2.69933e+06+1.35846e+06j
2013-08-28 00:00:10 PST,+190437+0j,+2.69796e+06+1.36082e+06j
2013-08-28 00:00:11 PST,+190533+0j,+2.70854e+06+1.3642e+06j
2013-08-28 00:00:12 PST,+190766+0j,+2.72313e+06+1.36929e+06j
2013-08-28 00:00:13 PST,+190792+0j,+2.73272e+06+1.37212e+06j
2013-08-28 00:00:14 PST,+190612+0j,+2.73731e+06+1.37265e+06j
2013-08-28 00:00:15 PST,+190230+0j,+2.73706e+06+1.37089e+06j
2013-08-28 00:00:16 PST,+189943+0j,+2.72577e+06+1.36648e+06j
2013-08-28 00:00:17 PST,+189856+0j,+2.71874e+06+1.36414e+06j
2013-08-28 00:00:18 PST,+190106+0j,+2.71986e+06+1.36553e+06j
2013-08-28 00:00:19 PST,+190385+0j,+2.72162e+06+1.36723e+06j
2013-08-28 00:00:20 PST,+190458+0j,+2.71844e+06+1.36664e+06j
2013-08-28 00:00:21 PST,+190342+0j,+2.70817e+06+1.36328e+06j
2013-08-28 00:00:22 PST,+190276+0j,+2.699e+06+1.36041e+06j
2013-08-28 00:00:23 PST,+190370+0j,+2.69367e+06+1.35931e+06j
2013-08-28 00:00:24 PST,+190523+0j,+2.6897e+06+1.35886e+06j
2013-08-28 00:00:25 PST,+190645+0j,+2.68496e+06+1.35807e+06j
2013-08-28 00:00:26 PST,+190730+0j,+2.6913e+06+1.36022e+06j
2013-08-28 00:00:27 PST,+190807+0j,+2.69834e+06+1.36253e+06j
2013-08-28 00:00:28 PST,+190739+0j,+2.70193e+06+1.36326e+06j
2013-08-28 00:00:29 PST,+190659+0j,+2.70525e+06+1.36384e+06j
