# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Wed Feb  9 20:10:02 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+109252+0j,+1.1505e+06+629405j
2013-08-28 00:00:02 PST,+112606+0j,+1.20426e+06+654562j
2013-08-28 00:00:03 PST,+112530+0j,+1.20575e+06+654764j
2013-08-28 00:00:04 PST,+111906+0j,+1.19875e+06+650924j
2013-08-28 00:00:05 PST,+111943+0j,+1.20198e+06+651958j
2013-08-28 00:00:06 PST,+111701+0j,+1.19269e+06+648591j
2013-08-28 00:00:07 PST,+111563+0j,+1.18491e+06+645967j
2013-08-28 00:00:08 PST,+111745+0j,+1.18207e+06+645665j
2013-08-28 00:00:09 PST,+111882+0j,+1.17849e+06+645048j
2013-08-28 00:00:10 PST,+111876+0j,+1.17271e+06+643388j
2013-08-28 00:00:11 PST,+111792+0j,+1.1743e+06+643606j
2013-08-28 00:00:12 PST,+111807+0j,+1.17764e+06+644599j
2013-08-28 00:00:13 PST,+111835+0j,+1.18117e+06+645686j
2013-08-28 00:00:14 PST,+111810+0j,+1.18389e+06+646395j
2013-08-28 00:00:15 PST,+111778+0j,+1.18651e+06+647051j
2013-08-28 00:00:16 PST,+111748+0j,+1.18453e+06+646394j
2013-08-28 00:00:17 PST,+111758+0j,+1.18298e+06+645976j
2013-08-28 00:00:18 PST,+111820+0j,+1.18222e+06+645939j
2013-08-28 00:00:19 PST,+111821+0j,+1.18051e+06+645459j
2013-08-28 00:00:20 PST,+111791+0j,+1.17834e+06+644753j
2013-08-28 00:00:21 PST,+111787+0j,+1.1757e+06+643981j
2013-08-28 00:00:22 PST,+111809+0j,+1.1734e+06+643391j
2013-08-28 00:00:23 PST,+111843+0j,+1.17128e+06+642885j
2013-08-28 00:00:24 PST,+111856+0j,+1.16884e+06+642227j
2013-08-28 00:00:25 PST,+111857+0j,+1.16621e+06+641482j
2013-08-28 00:00:26 PST,+111868+0j,+1.16788e+06+641990j
2013-08-28 00:00:27 PST,+111881+0j,+1.16987e+06+642597j
2013-08-28 00:00:28 PST,+111874+0j,+1.17157e+06+643062j
2013-08-28 00:00:29 PST,+111867+0j,+1.17327e+06+643527j
