# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Wed Feb  9 20:10:02 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+206506+0j,+3.15462e+06+1.56089e+06j
2013-08-28 00:00:02 PST,+223414+0j,+3.6239e+06+1.77289e+06j
2013-08-28 00:00:03 PST,+210003+0j,+3.26538e+06+1.6082e+06j
2013-08-28 00:00:04 PST,+201414+0j,+3.04845e+06+1.50786e+06j
2013-08-28 00:00:05 PST,+204541+0j,+3.13859e+06+1.5474e+06j
2013-08-28 00:00:06 PST,+207508+0j,+3.19809e+06+1.57774e+06j
2013-08-28 00:00:07 PST,+206961+0j,+3.16436e+06+1.56572e+06j
2013-08-28 00:00:08 PST,+206276+0j,+3.12726e+06+1.55216e+06j
2013-08-28 00:00:09 PST,+206240+0j,+3.10713e+06+1.54635e+06j
2013-08-28 00:00:10 PST,+206044+0j,+3.08291e+06+1.53868e+06j
2013-08-28 00:00:11 PST,+205737+0j,+3.08474e+06+1.53775e+06j
2013-08-28 00:00:12 PST,+206023+0j,+3.10256e+06+1.54407e+06j
2013-08-28 00:00:13 PST,+206426+0j,+3.12347e+06+1.55179e+06j
2013-08-28 00:00:14 PST,+206531+0j,+3.13675e+06+1.55599e+06j
2013-08-28 00:00:15 PST,+206252+0j,+3.14001e+06+1.55562e+06j
2013-08-28 00:00:16 PST,+205887+0j,+3.1254e+06+1.54984e+06j
2013-08-28 00:00:17 PST,+205761+0j,+3.11633e+06+1.54674e+06j
2013-08-28 00:00:18 PST,+205967+0j,+3.11589e+06+1.54754e+06j
2013-08-28 00:00:19 PST,+206194+0j,+3.11597e+06+1.54861e+06j
2013-08-28 00:00:20 PST,+206278+0j,+3.11235e+06+1.54797e+06j
2013-08-28 00:00:21 PST,+206277+0j,+3.10357e+06+1.54552e+06j
2013-08-28 00:00:22 PST,+206273+0j,+3.09454e+06+1.54297e+06j
2013-08-28 00:00:23 PST,+206344+0j,+3.08744e+06+1.54131e+06j
2013-08-28 00:00:24 PST,+206419+0j,+3.08041e+06+1.53968e+06j
2013-08-28 00:00:25 PST,+206466+0j,+3.07265e+06+1.53774e+06j
2013-08-28 00:00:26 PST,+206522+0j,+3.07916e+06+1.53982e+06j
2013-08-28 00:00:27 PST,+206612+0j,+3.08757e+06+1.54259e+06j
2013-08-28 00:00:28 PST,+206607+0j,+3.09355e+06+1.54425e+06j
2013-08-28 00:00:29 PST,+206546+0j,+3.09813e+06+1.54526e+06j
