# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Wed Feb  9 20:10:02 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+319694+0j,+6.84836e+06+3.22524e+06j
2013-08-28 00:00:02 PST,+393274+0j,+1.0067e+07+4.65015e+06j
2013-08-28 00:00:03 PST,+370157+0j,+9.02444e+06+4.18401e+06j
2013-08-28 00:00:04 PST,+341971+0j,+7.82142e+06+3.64673e+06j
2013-08-28 00:00:05 PST,+349680+0j,+8.17491e+06+3.79918e+06j
2013-08-28 00:00:06 PST,+356988+0j,+8.43687e+06+3.92422e+06j
2013-08-28 00:00:07 PST,+355633+0j,+8.32087e+06+3.88216e+06j
2013-08-28 00:00:08 PST,+353461+0j,+8.17105e+06+3.82489e+06j
2013-08-28 00:00:09 PST,+353695+0j,+8.12463e+06+3.81366e+06j
2013-08-28 00:00:10 PST,+353289+0j,+8.05117e+06+3.79033e+06j
2013-08-28 00:00:11 PST,+352922+0j,+8.06416e+06+3.79132e+06j
2013-08-28 00:00:12 PST,+353396+0j,+8.11498e+06+3.80884e+06j
2013-08-28 00:00:13 PST,+354193+0j,+8.17971e+06+3.83256e+06j
2013-08-28 00:00:14 PST,+354374+0j,+8.21851e+06+3.84462e+06j
2013-08-28 00:00:15 PST,+353594+0j,+8.21603e+06+3.83838e+06j
2013-08-28 00:00:16 PST,+352882+0j,+8.17058e+06+3.82065e+06j
2013-08-28 00:00:17 PST,+352699+0j,+8.14571e+06+3.81245e+06j
2013-08-28 00:00:18 PST,+353161+0j,+8.14845e+06+3.81648e+06j
2013-08-28 00:00:19 PST,+353586+0j,+8.1495e+06+3.81981e+06j
2013-08-28 00:00:20 PST,+353795+0j,+8.14127e+06+3.81901e+06j
2013-08-28 00:00:21 PST,+353716+0j,+8.11221e+06+3.81036e+06j
2013-08-28 00:00:22 PST,+353755+0j,+8.08765e+06+3.80379e+06j
2013-08-28 00:00:23 PST,+353959+0j,+8.06991e+06+3.80034e+06j
2013-08-28 00:00:24 PST,+354120+0j,+8.05043e+06+3.79603e+06j
2013-08-28 00:00:25 PST,+354223+0j,+8.02842e+06+3.79068e+06j
2013-08-28 00:00:26 PST,+354370+0j,+8.04952e+06+3.7976e+06j
2013-08-28 00:00:27 PST,+354589+0j,+8.07674e+06+3.80672e+06j
2013-08-28 00:00:28 PST,+354525+0j,+8.09201e+06+3.81056e+06j
2013-08-28 00:00:29 PST,+354384+0j,+8.10407e+06+3.81292e+06j
