# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 23:18:14 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+86847.6+0j,+842465+481041j
2013-08-28 00:00:02 PST,+106666+0j,+1.11441e+06+611679j
2013-08-28 00:00:03 PST,+107400+0j,+1.12772e+06+617582j
2013-08-28 00:00:04 PST,+102933+0j,+1.0645e+06+586915j
2013-08-28 00:00:05 PST,+104183+0j,+1.08493e+06+596259j
2013-08-28 00:00:06 PST,+105055+0j,+1.09284e+06+600960j
2013-08-28 00:00:07 PST,+104633+0j,+1.08171e+06+596582j
2013-08-28 00:00:08 PST,+104024+0j,+1.06799e+06+590945j
2013-08-28 00:00:09 PST,+104245+0j,+1.06623e+06+591057j
2013-08-28 00:00:10 PST,+104502+0j,+1.06495e+06+591411j
2013-08-28 00:00:11 PST,+104470+0j,+1.06699e+06+591907j
2013-08-28 00:00:12 PST,+104448+0j,+1.06939e+06+592532j
2013-08-28 00:00:13 PST,+104381+0j,+1.07114e+06+592852j
2013-08-28 00:00:14 PST,+104376+0j,+1.07378e+06+593593j
2013-08-28 00:00:15 PST,+104263+0j,+1.07485e+06+593592j
2013-08-28 00:00:16 PST,+104215+0j,+1.07285e+06+592876j
2013-08-28 00:00:17 PST,+104196+0j,+1.07109e+06+592318j
2013-08-28 00:00:18 PST,+104228+0j,+1.07006e+06+592105j
2013-08-28 00:00:19 PST,+104274+0j,+1.06923e+06+591997j
2013-08-28 00:00:20 PST,+104287+0j,+1.06792e+06+591657j
2013-08-28 00:00:21 PST,+104249+0j,+1.06512e+06+590752j
2013-08-28 00:00:22 PST,+104260+0j,+1.06299e+06+590167j
2013-08-28 00:00:23 PST,+104311+0j,+1.06143e+06+589864j
2013-08-28 00:00:24 PST,+104346+0j,+1.05962e+06+589441j
2013-08-28 00:00:25 PST,+104371+0j,+1.05768e+06+588958j
2013-08-28 00:00:26 PST,+104390+0j,+1.05925e+06+589466j
2013-08-28 00:00:27 PST,+104421+0j,+1.06127e+06+590129j
2013-08-28 00:00:28 PST,+104393+0j,+1.06243e+06+590383j
2013-08-28 00:00:29 PST,+104372+0j,+1.06371e+06+590692j
