# file...... output/IEEE_123_feeder_0_swing_node_4.csv
# date...... Fri Jan 28 23:18:14 2022
# user...... lei
# host...... (null)
# target.... substation 3
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load
2013-08-28 00:00:00 PST,+138000+0i,+1.6262e+06+855353j
2013-08-28 00:00:01 PST,+91689.2+0j,+904128+510939j
2013-08-28 00:00:02 PST,+105852+0j,+1.10241e+06+605938j
2013-08-28 00:00:03 PST,+106725+0j,+1.11767e+06+612783j
2013-08-28 00:00:04 PST,+102223+0j,+1.05428e+06+582024j
2013-08-28 00:00:05 PST,+103577+0j,+1.07608e+06+592036j
2013-08-28 00:00:06 PST,+104200+0j,+1.08035e+06+594989j
2013-08-28 00:00:07 PST,+103895+0j,+1.07104e+06+591462j
2013-08-28 00:00:08 PST,+103391+0j,+1.05894e+06+586591j
2013-08-28 00:00:09 PST,+103548+0j,+1.05634e+06+586269j
2013-08-28 00:00:10 PST,+103799+0j,+1.05499e+06+586592j
2013-08-28 00:00:11 PST,+103829+0j,+1.05789e+06+587505j
2013-08-28 00:00:12 PST,+103812+0j,+1.06033e+06+588163j
2013-08-28 00:00:13 PST,+103726+0j,+1.06178e+06+588343j
2013-08-28 00:00:14 PST,+103743+0j,+1.0647e+06+589222j
2013-08-28 00:00:15 PST,+103669+0j,+1.0663e+06+589482j
2013-08-28 00:00:16 PST,+103609+0j,+1.06414e+06+588690j
2013-08-28 00:00:17 PST,+103579+0j,+1.06225e+06+588063j
2013-08-28 00:00:18 PST,+103627+0j,+1.06146e+06+587964j
2013-08-28 00:00:19 PST,+103666+0j,+1.06055e+06+587815j
2013-08-28 00:00:20 PST,+103675+0j,+1.05919e+06+587449j
2013-08-28 00:00:21 PST,+103643+0j,+1.05651e+06+586596j
2013-08-28 00:00:22 PST,+103652+0j,+1.05438e+06+586006j
2013-08-28 00:00:23 PST,+103699+0j,+1.05277e+06+585674j
2013-08-28 00:00:24 PST,+103729+0j,+1.05092e+06+585228j
2013-08-28 00:00:25 PST,+103754+0j,+1.04901e+06+584751j
2013-08-28 00:00:26 PST,+103771+0j,+1.05054e+06+585239j
2013-08-28 00:00:27 PST,+103799+0j,+1.05248e+06+585872j
2013-08-28 00:00:28 PST,+103775+0j,+1.05369e+06+586156j
2013-08-28 00:00:29 PST,+103756+0j,+1.05499e+06+586475j
